"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","day.and.time","correct","include","first.trial","numPicN","intervalN"
"3283","A2BKTSNTGMDGT9","Aug 11 2013","13:14:51",11,2,"Same",1,"Novel99",1,"Novel105",0,3536,"3","1",1,(Aug 11 2013 13:14:51),FALSE,TRUE,FALSE,3,1
"3284","A2BKTSNTGMDGT9","Aug 11 2013","13:14:51",12,3,"Switch",0,"Novel52",0,"Novel52",1,3402,"3","1",1,(Aug 11 2013 13:14:51),TRUE,TRUE,FALSE,3,1
"3285","A2BKTSNTGMDGT9","Aug 11 2013","13:14:51",15,4,"Same",0,"Novel61",1,"Novel83",1,2943,"3","1",1,(Aug 11 2013 13:14:51),FALSE,TRUE,FALSE,3,1
"3286","A2BKTSNTGMDGT9","Aug 11 2013","13:14:51",16,5,"Switch",0,"Novel15",2,"Novel15",1,4120,"3","1",1,(Aug 11 2013 13:14:51),TRUE,TRUE,FALSE,3,1
"3287","A2BKTSNTGMDGT9","Aug 11 2013","13:14:51",19,6,"Same",1,"Novel44",0,"Novel44",0,1371,"3","1",1,(Aug 11 2013 13:14:51),TRUE,TRUE,FALSE,3,1
"3288","A2BKTSNTGMDGT9","Aug 11 2013","13:14:51",20,7,"Switch",1,"Novel92",0,"Novel92",0,1492,"3","1",1,(Aug 11 2013 13:14:51),TRUE,TRUE,FALSE,3,1
"3289","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",13,0,"Switch",1,"Novel6",2,"Novel6",2,3190,"4","7",1,(Aug 11 2013 15:38:19),TRUE,TRUE,TRUE,4,7
"3290","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",14,1,"Same",0,"Novel34",2,"Novel103",2,3359,"4","7",1,(Aug 11 2013 15:38:19),FALSE,TRUE,FALSE,4,7
"3291","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",15,2,"Switch",1,"Novel38",0,"Novel90",1,3792,"4","7",1,(Aug 11 2013 15:38:19),FALSE,TRUE,FALSE,4,7
"3292","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",16,3,"Same",1,"Novel58",1,"Novel117",0,3167,"4","7",1,(Aug 11 2013 15:38:19),FALSE,TRUE,FALSE,4,7
"3293","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",17,4,"Switch",0,"Novel3",0,"Novel3",3,4189,"4","7",1,(Aug 11 2013 15:38:19),TRUE,TRUE,FALSE,4,7
"3294","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",18,5,"Same",1,"Novel66",2,"Novel113",1,4560,"4","7",1,(Aug 11 2013 15:38:19),FALSE,TRUE,FALSE,4,7
"3295","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",19,6,"Switch",0,"Novel123",1,"Novel112",3,2802,"4","7",1,(Aug 11 2013 15:38:19),FALSE,TRUE,FALSE,4,7
"3296","A2BWVEKQEI0AGT","Aug 11 2013","15:38:19",20,7,"Same",0,"Novel106",2,"Novel106",0,2413,"4","7",1,(Aug 11 2013 15:38:19),TRUE,TRUE,FALSE,4,7
"3297","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",13,0,"Switch",1,"Novel83",1,"Novel83",1,4006,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,TRUE,3,7
"3298","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",14,1,"Same",1,"Novel109",0,"Novel109",0,2243,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,FALSE,3,7
"3299","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",15,2,"Switch",1,"Novel58",2,"Novel58",2,1681,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,FALSE,3,7
"3300","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",16,3,"Same",1,"Novel78",2,"Novel78",2,2049,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,FALSE,3,7
"3301","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",17,4,"Switch",0,"Novel69",0,"Novel69",2,2435,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,FALSE,3,7
"3302","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",18,5,"Same",0,"Novel95",0,"Novel95",2,1647,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,FALSE,3,7
"3303","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",19,6,"Switch",0,"Novel53",1,"Novel53",2,1336,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,FALSE,3,7
"3304","A2BXXLW0I5A5Y8","Aug 11 2013","17:29:40",20,7,"Same",0,"Novel22",2,"Novel22",1,2307,"3","7",1,(Aug 11 2013 17:29:40),TRUE,TRUE,FALSE,3,7
"3305","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",13,0,"Switch",1,"Novel113",2,"Novel68",1,3979,"4","7",1,(Aug 11 2013 12:31:10),FALSE,TRUE,TRUE,4,7
"3306","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",14,1,"Same",1,"Novel41",2,"Novel41",2,2733,"4","7",1,(Aug 11 2013 12:31:10),TRUE,TRUE,FALSE,4,7
"3307","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",15,2,"Switch",0,"Novel36",0,"Novel11",0,6628,"4","7",1,(Aug 11 2013 12:31:10),FALSE,TRUE,FALSE,4,7
"3308","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",16,3,"Same",1,"Novel98",1,"Novel98",1,2704,"4","7",1,(Aug 11 2013 12:31:10),TRUE,TRUE,FALSE,4,7
"3309","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",17,4,"Switch",0,"Novel117",3,"Novel117",0,5043,"4","7",1,(Aug 11 2013 12:31:10),TRUE,TRUE,FALSE,4,7
"3310","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",18,5,"Same",0,"Novel3",3,"Novel101",1,7261,"4","7",1,(Aug 11 2013 12:31:10),FALSE,TRUE,FALSE,4,7
"3311","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",19,6,"Switch",1,"Novel50",0,"Novel57",1,11141,"4","7",1,(Aug 11 2013 12:31:10),FALSE,TRUE,FALSE,4,7
"3312","A2BZ34WEV5D4XE","Aug 11 2013","12:31:10",20,7,"Same",0,"Novel132",0,"Novel130",0,6838,"4","7",1,(Aug 11 2013 12:31:10),FALSE,TRUE,FALSE,4,7
"3313","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",7,0,"Same",0,"Novel50",0,"Novel50",1,1717,"3","1",1,(Aug 11 2013 14:28:51),TRUE,TRUE,TRUE,3,1
"3314","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",8,1,"Switch",1,"Novel15",0,"Novel70",2,3696,"3","1",1,(Aug 11 2013 14:28:51),FALSE,TRUE,FALSE,3,1
"3315","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",11,2,"Same",1,"Novel66",1,"Novel66",1,1115,"3","1",1,(Aug 11 2013 14:28:51),TRUE,TRUE,FALSE,3,1
"3316","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",12,3,"Switch",0,"Novel92",2,"Novel128",1,2808,"3","1",1,(Aug 11 2013 14:28:51),FALSE,TRUE,FALSE,3,1
"3317","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",15,4,"Same",0,"Novel10",2,"Novel10",0,2331,"3","1",1,(Aug 11 2013 14:28:51),TRUE,TRUE,FALSE,3,1
"3318","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",16,5,"Switch",0,"Novel38",2,"Novel38",0,2638,"3","1",1,(Aug 11 2013 14:28:51),TRUE,TRUE,FALSE,3,1
"3319","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",19,6,"Same",1,"Novel22",0,"Novel22",0,1236,"3","1",1,(Aug 11 2013 14:28:51),TRUE,TRUE,FALSE,3,1
"3320","A2C42UM9XPWNAM","Aug 11 2013","14:28:51",20,7,"Switch",1,"Novel129",2,"Novel129",2,4168,"3","1",1,(Aug 11 2013 14:28:51),TRUE,TRUE,FALSE,3,1
"3321","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",6,0,"Switch",0,"Novel75",0,"Novel75",1,1596,"2","0",1,(Aug 11 2013 12:27:58),TRUE,TRUE,TRUE,2,0
"3322","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",8,1,"Same",0,"Novel61",0,"Novel61",1,1030,"2","0",1,(Aug 11 2013 12:27:58),TRUE,TRUE,FALSE,2,0
"3323","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",10,2,"Switch",0,"Novel42",1,"Novel127",1,1771,"2","0",1,(Aug 11 2013 12:27:58),FALSE,TRUE,FALSE,2,0
"3324","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",12,3,"Same",0,"Novel24",1,"Novel24",0,1582,"2","0",1,(Aug 11 2013 12:27:58),TRUE,TRUE,FALSE,2,0
"3325","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",14,4,"Switch",1,"Novel45",0,"Novel47",1,1010,"2","0",1,(Aug 11 2013 12:27:58),FALSE,TRUE,FALSE,2,0
"3326","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",16,5,"Same",1,"Novel139",0,"Novel139",0,724,"2","0",1,(Aug 11 2013 12:27:58),TRUE,TRUE,FALSE,2,0
"3327","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",18,6,"Switch",1,"Novel97",0,"Novel17",1,608,"2","0",1,(Aug 11 2013 12:27:58),FALSE,TRUE,FALSE,2,0
"3328","A2CADEUBJMJD6Z","Aug 11 2013","12:27:58",20,7,"Same",1,"Novel52",1,"Novel52",1,770,"2","0",1,(Aug 11 2013 12:27:58),TRUE,TRUE,FALSE,2,0
"3329","A2CJH147T9J23C","Aug 11 2013","23:55:29",13,0,"Switch",1,"Novel3",1,"Novel3",1,1363,"2","7",1,(Aug 11 2013 23:55:29),TRUE,TRUE,TRUE,2,7
"3330","A2CJH147T9J23C","Aug 11 2013","23:55:29",14,1,"Same",0,"Novel51",0,"Novel51",1,1034,"2","7",1,(Aug 11 2013 23:55:29),TRUE,TRUE,FALSE,2,7
"3331","A2CJH147T9J23C","Aug 11 2013","23:55:29",15,2,"Switch",0,"Novel33",0,"Novel96",0,1202,"2","7",1,(Aug 11 2013 23:55:29),FALSE,TRUE,FALSE,2,7
"3332","A2CJH147T9J23C","Aug 11 2013","23:55:29",16,3,"Same",0,"Novel62",0,"Novel108",0,1029,"2","7",1,(Aug 11 2013 23:55:29),FALSE,TRUE,FALSE,2,7
"3333","A2CJH147T9J23C","Aug 11 2013","23:55:29",17,4,"Switch",1,"Novel87",0,"Novel87",0,1840,"2","7",1,(Aug 11 2013 23:55:29),TRUE,TRUE,FALSE,2,7
"3334","A2CJH147T9J23C","Aug 11 2013","23:55:29",18,5,"Same",1,"Novel77",1,"Novel77",1,1574,"2","7",1,(Aug 11 2013 23:55:29),TRUE,TRUE,FALSE,2,7
"3335","A2CJH147T9J23C","Aug 11 2013","23:55:29",19,6,"Switch",0,"Novel113",1,"Novel113",0,1461,"2","7",1,(Aug 11 2013 23:55:29),TRUE,TRUE,FALSE,2,7
"3336","A2CJH147T9J23C","Aug 11 2013","23:55:29",20,7,"Same",1,"Novel110",1,"Novel110",1,1008,"2","7",1,(Aug 11 2013 23:55:29),TRUE,TRUE,FALSE,2,7
"3337","A2CJIW381594MD","Apr 08 2013","21:54:14",13,0,"Same",0,"Novel34",0,"Novel34",1,3684,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,TRUE,2,7
"3338","A2CJIW381594MD","Apr 08 2013","21:54:14",14,1,"Switch",1,"Novel140",0,"Novel140",0,3333,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,FALSE,2,7
"3339","A2CJIW381594MD","Apr 08 2013","21:54:14",15,2,"Same",1,"Novel109",0,"Novel109",0,2339,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,FALSE,2,7
"3340","A2CJIW381594MD","Apr 08 2013","21:54:14",16,3,"Switch",0,"Novel72",1,"Novel72",0,2298,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,FALSE,2,7
"3341","A2CJIW381594MD","Apr 08 2013","21:54:14",17,4,"Same",1,"Novel64",0,"Novel64",0,2042,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,FALSE,2,7
"3342","A2CJIW381594MD","Apr 08 2013","21:54:14",18,5,"Switch",0,"Novel70",1,"Novel70",0,3501,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,FALSE,2,7
"3343","A2CJIW381594MD","Apr 08 2013","21:54:14",19,6,"Same",0,"Novel43",0,"Novel43",1,2038,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,FALSE,2,7
"3344","A2CJIW381594MD","Apr 08 2013","21:54:14",20,7,"Switch",1,"Novel55",1,"Novel55",1,2694,"2","7",1,(Apr 08 2013 21:54:14),TRUE,TRUE,FALSE,2,7
"3345","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",13,0,"Same",0,"Novel137",0,"Novel137",2,2230,"4","7",1,(Aug 12 2013 06:30:08),TRUE,TRUE,TRUE,4,7
"3346","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",14,1,"Switch",0,"Novel61",0,"Novel61",1,2134,"4","7",1,(Aug 12 2013 06:30:08),TRUE,TRUE,FALSE,4,7
"3347","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",15,2,"Same",1,"Novel114",2,"Novel114",2,1381,"4","7",1,(Aug 12 2013 06:30:08),TRUE,TRUE,FALSE,4,7
"3348","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",16,3,"Switch",0,"Novel102",3,"Novel91",1,1947,"4","7",1,(Aug 12 2013 06:30:08),FALSE,TRUE,FALSE,4,7
"3349","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",17,4,"Same",1,"Novel29",3,"Novel29",3,1826,"4","7",1,(Aug 12 2013 06:30:08),TRUE,TRUE,FALSE,4,7
"3350","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",18,5,"Switch",1,"Novel96",1,"Novel96",1,2403,"4","7",1,(Aug 12 2013 06:30:08),TRUE,TRUE,FALSE,4,7
"3351","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",19,6,"Same",0,"Novel78",0,"Novel78",1,1466,"4","7",1,(Aug 12 2013 06:30:08),TRUE,TRUE,FALSE,4,7
"3352","A2COXKLSVE4M5T","Aug 12 2013","06:30:08",20,7,"Switch",1,"Novel1",1,"Novel1",1,1803,"4","7",1,(Aug 12 2013 06:30:08),TRUE,TRUE,FALSE,4,7
"3353","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",7,0,"Same",0,"Novel76",2,"Novel76",0,1317,"3","1",1,(Apr 06 2013 16:18:11),TRUE,TRUE,TRUE,3,1
"3354","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",8,1,"Switch",1,"Novel106",0,"Novel106",0,2795,"3","1",1,(Apr 06 2013 16:18:11),TRUE,TRUE,FALSE,3,1
"3355","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",11,2,"Same",1,"Novel113",0,"Novel113",0,1593,"3","1",1,(Apr 06 2013 16:18:11),TRUE,TRUE,FALSE,3,1
"3356","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",12,3,"Switch",0,"Novel107",1,"Novel107",0,1791,"3","1",1,(Apr 06 2013 16:18:11),TRUE,TRUE,FALSE,3,1
"3357","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",15,4,"Same",0,"Novel4",1,"Novel4",2,1221,"3","1",1,(Apr 06 2013 16:18:11),TRUE,TRUE,FALSE,3,1
"3358","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",16,5,"Switch",1,"Novel111",1,"Novel111",1,2548,"3","1",1,(Apr 06 2013 16:18:11),TRUE,TRUE,FALSE,3,1
"3359","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",19,6,"Same",1,"Novel23",2,"Novel80",0,1862,"3","1",1,(Apr 06 2013 16:18:11),FALSE,TRUE,FALSE,3,1
"3360","A2CPBDUGX4QF2C","Apr 06 2013","16:18:11",20,7,"Switch",0,"Novel98",2,"Novel90",0,2304,"3","1",1,(Apr 06 2013 16:18:11),FALSE,TRUE,FALSE,3,1
"3361","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",13,0,"Switch",1,"Novel75",1,"Novel36",3,6033,"8","7",1,(Aug 12 2013 06:30:07),FALSE,TRUE,TRUE,8,7
"3362","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",14,1,"Same",0,"Novel67",6,"Novel67",7,3516,"8","7",1,(Aug 12 2013 06:30:07),TRUE,TRUE,FALSE,8,7
"3363","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",15,2,"Switch",0,"Novel7",1,"Novel17",0,5431,"8","7",1,(Aug 12 2013 06:30:07),FALSE,TRUE,FALSE,8,7
"3364","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",16,3,"Same",1,"Novel99",2,"Novel99",2,6101,"8","7",1,(Aug 12 2013 06:30:07),TRUE,TRUE,FALSE,8,7
"3365","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",17,4,"Switch",0,"Novel90",5,"Novel79",5,7012,"8","7",1,(Aug 12 2013 06:30:07),FALSE,TRUE,FALSE,8,7
"3366","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",18,5,"Same",0,"Novel49",0,"Novel31",3,2032,"8","7",1,(Aug 12 2013 06:30:07),FALSE,TRUE,FALSE,8,7
"3367","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",19,6,"Switch",1,"Novel15",5,"Novel110",0,3829,"8","7",1,(Aug 12 2013 06:30:07),FALSE,TRUE,FALSE,8,7
"3368","A2CRE6GPZ9VDRT","Aug 12 2013","06:30:07",20,7,"Same",1,"Novel1",0,"Novel1",0,3649,"8","7",1,(Aug 12 2013 06:30:07),TRUE,TRUE,FALSE,8,7
"3369","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",7,0,"Same",1,"Novel62",1,"Novel62",1,2798,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,TRUE,3,1
"3370","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",8,1,"Switch",0,"Novel130",1,"Novel130",0,2135,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,FALSE,3,1
"3371","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",11,2,"Same",1,"Novel125",2,"Novel125",2,1685,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,FALSE,3,1
"3372","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",12,3,"Switch",1,"Novel46",0,"Novel46",0,2839,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,FALSE,3,1
"3373","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",15,4,"Same",0,"Novel66",2,"Novel66",1,1011,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,FALSE,3,1
"3374","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",16,5,"Switch",1,"Novel131",0,"Novel131",0,1397,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,FALSE,3,1
"3375","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",19,6,"Same",0,"Novel59",0,"Novel59",1,678,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,FALSE,3,1
"3376","A2CSGTIY7E0WE1","Aug 11 2013","14:05:57",20,7,"Switch",0,"Novel120",0,"Novel120",2,4245,"3","1",1,(Aug 11 2013 14:05:57),TRUE,TRUE,FALSE,3,1
"3377","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",13,0,"Switch",1,"Novel28",1,"Novel28",1,2542,"2","7",1,(Apr 09 2013 08:05:19),TRUE,TRUE,TRUE,2,7
"3378","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",14,1,"Same",1,"Novel78",0,"Novel78",0,2743,"2","7",1,(Apr 09 2013 08:05:19),TRUE,TRUE,FALSE,2,7
"3379","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",15,2,"Switch",0,"Novel60",0,"Novel60",1,5911,"2","7",1,(Apr 09 2013 08:05:19),TRUE,TRUE,FALSE,2,7
"3380","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",16,3,"Same",0,"Novel125",1,"Novel69",1,2516,"2","7",1,(Apr 09 2013 08:05:19),FALSE,TRUE,FALSE,2,7
"3381","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",17,4,"Switch",1,"Novel82",1,"Novel82",1,2887,"2","7",1,(Apr 09 2013 08:05:19),TRUE,TRUE,FALSE,2,7
"3382","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",18,5,"Same",0,"Novel6",1,"Novel6",0,1368,"2","7",1,(Apr 09 2013 08:05:19),TRUE,TRUE,FALSE,2,7
"3383","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",19,6,"Switch",0,"Novel63",0,"Novel136",0,2278,"2","7",1,(Apr 09 2013 08:05:19),FALSE,TRUE,FALSE,2,7
"3384","A2CTF0C3PF8FTM","Apr 09 2013","08:05:19",20,7,"Same",1,"Novel42",0,"Novel42",0,1107,"2","7",1,(Apr 09 2013 08:05:19),TRUE,TRUE,FALSE,2,7
"3385","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",13,0,"Same",1,"Novel122",0,"Novel122",0,1587,"3","7",1,(Aug 12 2013 08:33:24),TRUE,TRUE,TRUE,3,7
"3386","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",14,1,"Switch",1,"Novel81",0,"Novel33",1,5241,"3","7",1,(Aug 12 2013 08:33:24),FALSE,TRUE,FALSE,3,7
"3387","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",15,2,"Same",0,"Novel1",1,"Novel1",2,2999,"3","7",1,(Aug 12 2013 08:33:24),TRUE,TRUE,FALSE,3,7
"3388","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",16,3,"Switch",0,"Novel132",1,"Novel83",2,5685,"3","7",1,(Aug 12 2013 08:33:24),FALSE,TRUE,FALSE,3,7
"3389","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",17,4,"Same",1,"Novel100",2,"Novel100",2,1667,"3","7",1,(Aug 12 2013 08:33:24),TRUE,TRUE,FALSE,3,7
"3390","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",18,5,"Switch",1,"Novel139",0,"Novel66",2,13939,"3","7",1,(Aug 12 2013 08:33:24),FALSE,TRUE,FALSE,3,7
"3391","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",19,6,"Same",0,"Novel10",0,"Novel10",2,2159,"3","7",1,(Aug 12 2013 08:33:24),TRUE,TRUE,FALSE,3,7
"3392","A2CUTAQDEGNICM","Aug 12 2013","08:33:24",20,7,"Switch",0,"Novel24",1,"Novel117",2,6914,"3","7",1,(Aug 12 2013 08:33:24),FALSE,TRUE,FALSE,3,7
"3393","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",6,0,"Same",0,"Novel54",0,"Novel54",2,1498,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,TRUE,3,0
"3394","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",8,1,"Switch",0,"Novel37",0,"Novel37",2,2493,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,FALSE,3,0
"3395","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",10,2,"Same",0,"Novel111",0,"Novel111",1,1636,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,FALSE,3,0
"3396","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",12,3,"Switch",1,"Novel53",2,"Novel53",2,1648,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,FALSE,3,0
"3397","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",14,4,"Same",1,"Novel94",2,"Novel94",2,842,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,FALSE,3,0
"3398","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",16,5,"Switch",1,"Novel108",1,"Novel108",1,1086,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,FALSE,3,0
"3399","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",18,6,"Same",1,"Novel131",1,"Novel131",1,948,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,FALSE,3,0
"3400","A2D2QC99X4UZSK","Aug 12 2013","05:05:37",20,7,"Switch",0,"Novel126",2,"Novel126",0,2000,"3","0",1,(Aug 12 2013 05:05:37),TRUE,TRUE,FALSE,3,0
"3401","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",9,0,"Same",0,"Novel6",1,"Novel6",3,4217,"8","3",1,(Apr 03 2013 03:57:53),TRUE,TRUE,TRUE,8,3
"3402","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",10,1,"Switch",0,"Novel134",2,"Novel69",4,7683,"8","3",1,(Apr 03 2013 03:57:53),FALSE,TRUE,FALSE,8,3
"3403","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",11,2,"Same",1,"Novel14",4,"Novel14",4,1958,"8","3",1,(Apr 03 2013 03:57:53),TRUE,TRUE,FALSE,8,3
"3404","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",12,3,"Switch",0,"Novel97",6,"Novel47",4,6805,"8","3",1,(Apr 03 2013 03:57:53),FALSE,TRUE,FALSE,8,3
"3405","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",17,4,"Same",0,"Novel10",5,"Novel1",0,6162,"8","3",1,(Apr 03 2013 03:57:53),FALSE,TRUE,FALSE,8,3
"3406","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",18,5,"Switch",1,"Novel34",5,"Novel34",5,6599,"8","3",1,(Apr 03 2013 03:57:53),TRUE,TRUE,FALSE,8,3
"3407","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",19,6,"Same",1,"Novel75",1,"Novel123",5,3852,"8","3",1,(Apr 03 2013 03:57:53),FALSE,TRUE,FALSE,8,3
"3408","A2D4GSZPZB56HW","Apr 03 2013","03:57:53",20,7,"Switch",1,"Novel35",0,"Novel127",6,4854,"8","3",1,(Apr 03 2013 03:57:53),FALSE,TRUE,FALSE,8,3
"3409","A2DP58J6ZGL3IR","Apr 05 2013","16:26:19",7,0,"Same",1,"Novel72",2,"Novel72",2,1290,"3","1",1,(Apr 05 2013 16:26:19),TRUE,TRUE,TRUE,3,1
"3410","A2DP58J6ZGL3IR","Apr 05 2013","16:26:19",8,1,"Switch",1,"Novel56",2,"Novel112",0,1498,"3","1",1,(Apr 05 2013 16:26:19),FALSE,TRUE,FALSE,3,1
"3411","A2DP58J6ZGL3IR","Apr 05 2013","16:26:19",11,2,"Same",0,"Novel27",1,"Novel27",0,1095,"3","1",1,(Apr 05 2013 16:26:19),TRUE,TRUE,FALSE,3,1
"3412","A2DP58J6ZGL3IR","Apr 05 2013","16:26:19",12,3,"Switch",0,"Novel119",1,"Novel119",0,792,"3","1",1,(Apr 05 2013 16:26:19),TRUE,TRUE,FALSE,3,1
"3413","A2DP58J6ZGL3IR","Apr 05 2013","16:26:19",15,4,"Same",0,"Novel87",2,"Novel87",1,843,"3","1",1,(Apr 05 2013 16:26:19),TRUE,TRUE,FALSE,3,1
"3414","A2DP58J6ZGL3IR","Apr 05 2013","16:26:19",16,5,"Switch",0,"Novel53",2,"Novel7",1,5911,"3","1",1,(Apr 05 2013 16:26:19),FALSE,TRUE,FALSE,3,1
