"","X.1","X","subid","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","include","first.trial","numPicN","correct","dataset"
"1714",1714,1714,"A1PS5WJNNNZGVX","12:56:44",14,"Social","Seven",6,1,"Switch",0,"Novel60",1,"Novel70",4,3309,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE,"km"
"1715",1715,1715,"A1PS5WJNNNZGVX","12:56:44",15,"Social","Seven",6,2,"Same",0,"Novel118",4,"Novel118",1,2492,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE,"km"
"1716",1716,1716,"A1PS5WJNNNZGVX","12:56:44",16,"Social","Seven",6,3,"Switch",1,"Novel86",1,"Novel86",1,8487,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE,"km"
"1717",1717,1717,"A1PS5WJNNNZGVX","12:56:44",17,"Social","Seven",6,4,"Same",1,"Novel119",0,"Novel99",4,3030,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE,"km"
"1718",1718,1718,"A1PS5WJNNNZGVX","12:56:44",18,"Social","Seven",6,5,"Switch",1,"Novel112",1,"Novel41",2,2766,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE,"km"
"1719",1719,1719,"A1PS5WJNNNZGVX","12:56:44",19,"Social","Seven",6,6,"Same",1,"Novel133",5,"Novel133",5,1330,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE,"km"
"1720",1720,1720,"A1PS5WJNNNZGVX","12:56:44",20,"Social","Seven",6,7,"Switch",0,"Novel51",3,"Novel137",4,2357,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE,"km"
"18709",18709,861,"A1PV4FQFTV90W8","06:42:40",1,"Social","Three",4,0,"Switch",1,"squirrel",0,"",0,1813,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18710",18710,862,"A1PV4FQFTV90W8","06:42:40",2,"Social","Three",4,0,"Switch",1,"squirrel",0,"",0,1253,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18711",18711,863,"A1PV4FQFTV90W8","06:42:40",3,"Social","Three",4,0,"Switch",1,"tomato",1,"",0,1693,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18712",18712,864,"A1PV4FQFTV90W8","06:42:40",4,"Social","Three",4,0,"Switch",1,"tomato",2,"",0,1242,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18713",18713,865,"A1PV4FQFTV90W8","06:42:40",5,"Social","Three",4,0,"Switch",1,"Novel3",1,"Novel31",2,5756,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18714",18714,866,"A1PV4FQFTV90W8","06:42:40",6,"Social","Three",4,1,"Same",1,"Novel35",1,"Novel35",1,4596,"eyes_right",3,1,0,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18715",18715,867,"A1PV4FQFTV90W8","06:42:40",7,"Social","Three",4,2,"Switch",0,"Novel85",1,"Novel110",2,8384,"eyes_left",0,1,0,0,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18716",18716,868,"A1PV4FQFTV90W8","06:42:40",8,"Social","Three",4,3,"Same",0,"Novel49",2,"Novel49",2,1842,"eyes_left",0,1,0,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18717",18717,869,"A1PV4FQFTV90W8","06:42:40",9,"Social","Three",4,0,"Switch",1,"Novel62",3,"Novel31",2,2920,"eyescenter",-1,0,1,0,3,TRUE,TRUE,4,FALSE,"km-batch2"
"18718",18718,870,"A1PV4FQFTV90W8","06:42:40",10,"Social","Three",4,1,"Same",1,"Novel35",1,"Novel35",1,2438,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18719",18719,871,"A1PV4FQFTV90W8","06:42:40",11,"Social","Three",4,2,"Switch",0,"Novel110",0,"Novel110",2,2833,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18720",18720,872,"A1PV4FQFTV90W8","06:42:40",12,"Social","Three",4,3,"Same",0,"Novel49",3,"Novel49",2,1653,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18721",18721,873,"A1PV4FQFTV90W8","06:42:40",13,"Social","Three",4,4,"Switch",1,"Novel34",2,"Novel115",3,3727,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18722",18722,874,"A1PV4FQFTV90W8","06:42:40",14,"Social","Three",4,5,"Same",1,"Novel102",2,"Novel102",2,1593,"eyes_left",0,1,0,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18723",18723,875,"A1PV4FQFTV90W8","06:42:40",15,"Social","Three",4,6,"Switch",0,"Novel107",1,"Novel105",3,1288,"eyes_right",3,1,0,0,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18724",18724,876,"A1PV4FQFTV90W8","06:42:40",16,"Social","Three",4,7,"Same",0,"Novel39",3,"Novel39",3,937,"eyes_left",0,1,0,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18725",18725,877,"A1PV4FQFTV90W8","06:42:40",17,"Social","Three",4,4,"Switch",1,"Novel104",2,"Novel115",3,712,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18726",18726,878,"A1PV4FQFTV90W8","06:42:40",18,"Social","Three",4,5,"Same",1,"Novel81",1,"Novel102",2,794,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km-batch2"
"18727",18727,879,"A1PV4FQFTV90W8","06:42:40",19,"Social","Three",4,6,"Switch",0,"Novel105",2,"Novel105",3,NA,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"18728",18728,880,"A1PV4FQFTV90W8","06:42:40",20,"Social","Three",4,7,"Same",0,"Novel39",1,"Novel39",3,NA,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,TRUE,"km-batch2"
"8341",8341,8341,"A1PY0FLVDLYLYN","03:44:00",1,"Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,2157,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"8342",8342,8342,"A1PY0FLVDLYLYN","03:44:00",2,"Social","Zero",4,0,"Switch",1,"squirrel",0,"",0,1129,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"8343",8343,8343,"A1PY0FLVDLYLYN","03:44:00",3,"Social","Zero",4,0,"Switch",1,"tomato",1,"",0,1589,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"8344",8344,8344,"A1PY0FLVDLYLYN","03:44:00",4,"Social","Zero",4,0,"Switch",1,"tomato",2,"",0,997,"eyescenter",-1,0,0,1,0,TRUE,FALSE,4,FALSE,"km"
"8345",8345,8345,"A1PY0FLVDLYLYN","03:44:00",5,"Social","Zero",4,0,"Switch",1,"Novel37",1,"Novel40",2,4510,"eyes_right",3,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"8346",8346,8346,"A1PY0FLVDLYLYN","03:44:00",6,"Social","Zero",4,0,"Switch",1,"Novel24",0,"Novel40",2,NA,"eyescenter",-1,0,1,0,0,TRUE,TRUE,4,FALSE,"km"
"8347",8347,8347,"A1PY0FLVDLYLYN","03:44:00",7,"Social","Zero",4,1,"Same",1,"Novel105",1,"Novel105",1,2880,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"8348",8348,8348,"A1PY0FLVDLYLYN","03:44:00",8,"Social","Zero",4,1,"Same",1,"Novel105",1,"Novel105",1,831,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"8349",8349,8349,"A1PY0FLVDLYLYN","03:44:00",9,"Social","Zero",4,2,"Switch",1,"Novel46",0,"Novel81",2,2401,"eyes_left",0,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"8350",8350,8350,"A1PY0FLVDLYLYN","03:44:00",10,"Social","Zero",4,2,"Switch",1,"Novel130",1,"Novel81",2,4143,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,FALSE,"km"
"8351",8351,8351,"A1PY0FLVDLYLYN","03:44:00",11,"Social","Zero",4,3,"Same",0,"Novel78",1,"Novel78",1,1152,"eyes_down_left",1,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"8352",8352,8352,"A1PY0FLVDLYLYN","03:44:00",12,"Social","Zero",4,3,"Same",0,"Novel78",3,"Novel78",1,742,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"8353",8353,8353,"A1PY0FLVDLYLYN","03:44:00",13,"Social","Zero",4,4,"Switch",0,"Novel122",1,"Novel93",2,705,"eyes_down_left",1,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"8354",8354,8354,"A1PY0FLVDLYLYN","03:44:00",14,"Social","Zero",4,4,"Switch",0,"Novel114",2,"Novel93",2,3684,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,FALSE,"km"
"8355",8355,8355,"A1PY0FLVDLYLYN","03:44:00",15,"Social","Zero",4,5,"Same",1,"Novel36",0,"Novel36",0,1346,"eyes_left",0,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"8356",8356,8356,"A1PY0FLVDLYLYN","03:44:00",16,"Social","Zero",4,5,"Same",1,"Novel36",0,"Novel36",0,595,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"8357",8357,8357,"A1PY0FLVDLYLYN","03:44:00",17,"Social","Zero",4,6,"Switch",0,"Novel72",2,"Novel77",3,743,"eyes_down_right",2,1,0,0,0,TRUE,FALSE,4,FALSE,"km"
"8358",8358,8358,"A1PY0FLVDLYLYN","03:44:00",18,"Social","Zero",4,6,"Switch",0,"Novel77",1,"Novel77",3,2608,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"8359",8359,8359,"A1PY0FLVDLYLYN","03:44:00",19,"Social","Zero",4,7,"Same",0,"Novel26",1,"Novel26",1,1460,"eyes_down_left",1,1,0,0,0,TRUE,FALSE,4,TRUE,"km"
"8360",8360,8360,"A1PY0FLVDLYLYN","03:44:00",20,"Social","Zero",4,7,"Same",0,"Novel26",2,"Novel26",1,830,"eyescenter",-1,0,1,0,0,TRUE,FALSE,4,TRUE,"km"
"16001",16001,1801,"A1PYFW6TGS3WES","12:56:54",7,"No-Social","1",4,0,"Switch",1,"Novel17",3,"Novel16",0,3340,NA,NA,NA,1,NA,1,TRUE,TRUE,4,FALSE,"dy"
"16002",16002,1802,"A1PYFW6TGS3WES","12:56:54",8,"No-Social","1",4,1,"Same",0,"Novel69",0,"Novel69",2,2014,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"16003",16003,1803,"A1PYFW6TGS3WES","12:56:54",11,"No-Social","1",4,2,"Switch",0,"Novel110",2,"Novel136",3,2838,NA,NA,NA,1,NA,1,TRUE,FALSE,4,FALSE,"dy"
"16004",16004,1804,"A1PYFW6TGS3WES","12:56:54",12,"No-Social","1",4,3,"Same",1,"Novel138",2,"Novel138",2,2848,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"16005",16005,1805,"A1PYFW6TGS3WES","12:56:54",15,"No-Social","1",4,4,"Switch",0,"Novel112",1,"Novel28",2,3194,NA,NA,NA,1,NA,1,TRUE,FALSE,4,FALSE,"dy"
"16006",16006,1806,"A1PYFW6TGS3WES","12:56:54",16,"No-Social","1",4,5,"Same",0,"Novel13",0,"Novel13",3,2906,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"16007",16007,1807,"A1PYFW6TGS3WES","12:56:54",19,"No-Social","1",4,6,"Switch",1,"Novel107",0,"Novel107",0,2324,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"16008",16008,1808,"A1PYFW6TGS3WES","12:56:54",20,"No-Social","1",4,7,"Same",1,"Novel9",0,"Novel9",0,1821,NA,NA,NA,1,NA,1,TRUE,FALSE,4,TRUE,"dy"
"1721",1721,1721,"A1Q2Y8OZT0TJ2S","09:53:08",1,"No-Social","One",6,0,"Same",1,"squirrel",3,"",0,5300,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"1722",1722,1722,"A1Q2Y8OZT0TJ2S","09:53:08",2,"No-Social","One",6,0,"Same",1,"squirrel",1,"",0,1270,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"1723",1723,1723,"A1Q2Y8OZT0TJ2S","09:53:08",3,"No-Social","One",6,0,"Same",1,"tomato",4,"",0,1334,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"1724",1724,1724,"A1Q2Y8OZT0TJ2S","09:53:08",4,"No-Social","One",6,0,"Same",1,"tomato",0,"",0,998,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE,"km"
"1725",1725,1725,"A1Q2Y8OZT0TJ2S","09:53:08",5,"No-Social","One",6,0,"Same",1,"Novel64",3,"Novel64",3,NA,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"1726",1726,1726,"A1Q2Y8OZT0TJ2S","09:53:08",6,"No-Social","One",6,1,"Switch",0,"Novel57",5,"Novel101",4,5153,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"1727",1727,1727,"A1Q2Y8OZT0TJ2S","09:53:08",7,"No-Social","One",6,0,"Same",1,"Novel64",3,"Novel64",3,1992,"eyescenter",-1,0,1,0,1,TRUE,TRUE,6,TRUE,"km"
"1728",1728,1728,"A1Q2Y8OZT0TJ2S","09:53:08",8,"No-Social","One",6,1,"Switch",0,"Novel101",0,"Novel101",4,1737,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"1729",1729,1729,"A1Q2Y8OZT0TJ2S","09:53:08",9,"No-Social","One",6,2,"Same",1,"Novel87",5,"Novel87",5,2826,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"1730",1730,1730,"A1Q2Y8OZT0TJ2S","09:53:08",10,"No-Social","One",6,3,"Switch",1,"Novel108",0,"Novel83",4,4026,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"1731",1731,1731,"A1Q2Y8OZT0TJ2S","09:53:08",11,"No-Social","One",6,2,"Same",1,"Novel87",5,"Novel87",5,1302,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"1732",1732,1732,"A1Q2Y8OZT0TJ2S","09:53:08",12,"No-Social","One",6,3,"Switch",1,"Novel93",2,"Novel83",4,5592,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"1733",1733,1733,"A1Q2Y8OZT0TJ2S","09:53:08",13,"No-Social","One",6,4,"Same",0,"Novel44",4,"Novel44",4,4121,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"1734",1734,1734,"A1Q2Y8OZT0TJ2S","09:53:08",14,"No-Social","One",6,5,"Switch",1,"Novel49",0,"Novel18",3,2863,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"1735",1735,1735,"A1Q2Y8OZT0TJ2S","09:53:08",15,"No-Social","One",6,4,"Same",0,"Novel44",5,"Novel44",4,3194,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"1736",1736,1736,"A1Q2Y8OZT0TJ2S","09:53:08",16,"No-Social","One",6,5,"Switch",1,"Novel18",3,"Novel18",3,1331,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE,"km"
"1737",1737,1737,"A1Q2Y8OZT0TJ2S","09:53:08",17,"No-Social","One",6,6,"Same",0,"Novel34",0,"Novel34",0,3319,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,TRUE,"km"
"1738",1738,1738,"A1Q2Y8OZT0TJ2S","09:53:08",18,"No-Social","One",6,7,"Switch",0,"Novel69",1,"Novel61",5,2305,"eyescenter",-1,1,0,0,1,TRUE,FALSE,6,FALSE,"km"
"1739",1739,1739,"A1Q2Y8OZT0TJ2S","09:53:08",19,"No-Social","One",6,6,"Same",0,"Novel85",5,"Novel34",0,2196,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"1740",1740,1740,"A1Q2Y8OZT0TJ2S","09:53:08",20,"No-Social","One",6,7,"Switch",0,"Novel130",0,"Novel61",5,2567,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE,"km"
"1741",1741,1741,"A1Q4PWSHDWPH1Q","13:44:48",1,"Social","Three",6,0,"Same",1,"squirrel",3,"",0,3817,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"1742",1742,1742,"A1Q4PWSHDWPH1Q","13:44:48",2,"Social","Three",6,0,"Same",1,"squirrel",1,"",0,NA,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"1743",1743,1743,"A1Q4PWSHDWPH1Q","13:44:48",3,"Social","Three",6,0,"Same",1,"tomato",4,"",0,2618,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"1744",1744,1744,"A1Q4PWSHDWPH1Q","13:44:48",4,"Social","Three",6,0,"Same",1,"tomato",0,"",0,2094,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE,"km"
"1745",1745,1745,"A1Q4PWSHDWPH1Q","13:44:48",5,"Social","Three",6,0,"Same",1,"Novel58",3,"Novel58",3,4298,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"1746",1746,1746,"A1Q4PWSHDWPH1Q","13:44:48",6,"Social","Three",6,1,"Switch",1,"Novel39",4,"Novel12",5,3673,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"1747",1747,1747,"A1Q4PWSHDWPH1Q","13:44:48",7,"Social","Three",6,2,"Same",0,"Novel33",5,"Novel33",5,3542,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"1748",1748,1748,"A1Q4PWSHDWPH1Q","13:44:48",8,"Social","Three",6,3,"Switch",1,"Novel97",0,"Novel46",3,2995,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"1749",1749,1749,"A1Q4PWSHDWPH1Q","13:44:48",9,"Social","Three",6,0,"Same",1,"Novel101",2,"Novel58",3,3235,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,FALSE,"km"
"1750",1750,1750,"A1Q4PWSHDWPH1Q","13:44:48",10,"Social","Three",6,1,"Switch",1,"Novel42",1,"Novel12",5,3718,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"1751",1751,1751,"A1Q4PWSHDWPH1Q","13:44:48",11,"Social","Three",6,2,"Same",0,"Novel83",5,"Novel33",5,3432,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"1752",1752,1752,"A1Q4PWSHDWPH1Q","13:44:48",12,"Social","Three",6,3,"Switch",1,"Novel99",2,"Novel46",3,2978,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"1753",1753,1753,"A1Q4PWSHDWPH1Q","13:44:48",13,"Social","Three",6,4,"Same",0,"Novel98",4,"Novel98",4,2850,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"1754",1754,1754,"A1Q4PWSHDWPH1Q","13:44:48",14,"Social","Three",6,5,"Switch",0,"Novel77",1,"Novel26",3,2651,"eyes_right_90",5,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"1755",1755,1755,"A1Q4PWSHDWPH1Q","13:44:48",15,"Social","Three",6,6,"Same",1,"Novel4",5,"Novel4",5,2009,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,TRUE,"km"
"1756",1756,1756,"A1Q4PWSHDWPH1Q","13:44:48",16,"Social","Three",6,7,"Switch",0,"Novel24",1,"Novel96",5,1406,"eyes_right_90",5,1,0,0,3,TRUE,FALSE,6,FALSE,"km"
"1757",1757,1757,"A1Q4PWSHDWPH1Q","13:44:48",17,"Social","Three",6,4,"Same",0,"Novel10",3,"Novel98",4,2111,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"1758",1758,1758,"A1Q4PWSHDWPH1Q","13:44:48",18,"Social","Three",6,5,"Switch",0,"Novel43",2,"Novel26",3,2057,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"1759",1759,1759,"A1Q4PWSHDWPH1Q","13:44:48",19,"Social","Three",6,6,"Same",1,"Novel136",0,"Novel4",5,1728,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"1760",1760,1760,"A1Q4PWSHDWPH1Q","13:44:48",20,"Social","Three",6,7,"Switch",0,"Novel81",4,"Novel96",5,1882,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE,"km"
"11761",11761,11761,"A1Q6IR9E7MW3BM","16:28:41",1,"Social","One",4,0,"Switch",1,"squirrel",0,"",0,4279,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"11762",11762,11762,"A1Q6IR9E7MW3BM","16:28:41",2,"Social","One",4,0,"Switch",1,"squirrel",0,"",0,1603,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"11763",11763,11763,"A1Q6IR9E7MW3BM","16:28:41",3,"Social","One",4,0,"Switch",1,"tomato",1,"",0,2508,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"11764",11764,11764,"A1Q6IR9E7MW3BM","16:28:41",4,"Social","One",4,0,"Switch",1,"tomato",2,"",0,1846,"eyescenter",-1,0,0,1,1,TRUE,FALSE,4,FALSE,"km"
"11765",11765,11765,"A1Q6IR9E7MW3BM","16:28:41",5,"Social","One",4,0,"Switch",1,"Novel108",2,"Novel139",1,6582,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"11766",11766,11766,"A1Q6IR9E7MW3BM","16:28:41",6,"Social","One",4,1,"Same",0,"Novel92",0,"Novel92",0,3124,"eyes_left",0,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"11767",11767,11767,"A1Q6IR9E7MW3BM","16:28:41",7,"Social","One",4,0,"Switch",1,"Novel38",2,"Novel139",1,5974,"eyescenter",-1,0,1,0,1,TRUE,TRUE,4,FALSE,"km"
"11768",11768,11768,"A1Q6IR9E7MW3BM","16:28:41",8,"Social","One",4,1,"Same",0,"Novel131",0,"Novel92",0,3382,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"11769",11769,11769,"A1Q6IR9E7MW3BM","16:28:41",9,"Social","One",4,2,"Switch",0,"Novel60",2,"Novel20",1,4592,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"11770",11770,11770,"A1Q6IR9E7MW3BM","16:28:41",10,"Social","One",4,3,"Same",0,"Novel106",1,"Novel106",1,2314,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"11771",11771,11771,"A1Q6IR9E7MW3BM","16:28:41",11,"Social","One",4,2,"Switch",0,"Novel133",1,"Novel20",1,6133,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"11772",11772,11772,"A1Q6IR9E7MW3BM","16:28:41",12,"Social","One",4,3,"Same",0,"Novel106",2,"Novel106",1,3084,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,TRUE,"km"
"11773",11773,11773,"A1Q6IR9E7MW3BM","16:28:41",13,"Social","One",4,4,"Switch",1,"Novel50",2,"Novel23",1,1725,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"11774",11774,11774,"A1Q6IR9E7MW3BM","16:28:41",14,"Social","One",4,5,"Same",1,"Novel15",3,"Novel15",3,1906,"eyes_right",3,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"11775",11775,11775,"A1Q6IR9E7MW3BM","16:28:41",15,"Social","One",4,4,"Switch",1,"Novel80",2,"Novel23",1,3122,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"11776",11776,11776,"A1Q6IR9E7MW3BM","16:28:41",16,"Social","One",4,5,"Same",1,"Novel132",1,"Novel15",3,2631,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"11777",11777,11777,"A1Q6IR9E7MW3BM","16:28:41",17,"Social","One",4,6,"Switch",0,"Novel134",0,"Novel74",2,2689,"eyes_left",0,1,0,0,1,TRUE,FALSE,4,FALSE,"km"
"11778",11778,11778,"A1Q6IR9E7MW3BM","16:28:41",18,"Social","One",4,7,"Same",1,"Novel63",2,"Novel63",2,1742,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,4,TRUE,"km"
"11779",11779,11779,"A1Q6IR9E7MW3BM","16:28:41",19,"Social","One",4,6,"Switch",0,"Novel6",3,"Novel74",2,4959,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"11780",11780,11780,"A1Q6IR9E7MW3BM","16:28:41",20,"Social","One",4,7,"Same",1,"Novel117",0,"Novel63",2,4562,"eyescenter",-1,0,1,0,1,TRUE,FALSE,4,FALSE,"km"
"11781",11781,11781,"A1Q7ZA8HM2L25X","19:18:58",1,"No-Social","Three",4,0,"Same",1,"squirrel",0,"",0,6738,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"11782",11782,11782,"A1Q7ZA8HM2L25X","19:18:58",2,"No-Social","Three",4,0,"Same",1,"squirrel",0,"",0,2144,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"11783",11783,11783,"A1Q7ZA8HM2L25X","19:18:58",3,"No-Social","Three",4,0,"Same",1,"tomato",1,"",0,2415,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"11784",11784,11784,"A1Q7ZA8HM2L25X","19:18:58",4,"No-Social","Three",4,0,"Same",1,"tomato",2,"",0,1884,"eyescenter",-1,0,0,1,3,TRUE,FALSE,4,FALSE,"km"
"11785",11785,11785,"A1Q7ZA8HM2L25X","19:18:58",5,"No-Social","Three",4,0,"Same",1,"Novel91",3,"Novel91",3,9326,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"11786",11786,11786,"A1Q7ZA8HM2L25X","19:18:58",6,"No-Social","Three",4,1,"Switch",1,"Novel3",3,"Novel74",0,3390,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"11787",11787,11787,"A1Q7ZA8HM2L25X","19:18:58",7,"No-Social","Three",4,2,"Same",1,"Novel106",2,"Novel106",2,7040,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,TRUE,"km"
"11788",11788,11788,"A1Q7ZA8HM2L25X","19:18:58",8,"No-Social","Three",4,3,"Switch",0,"Novel100",0,"Novel28",3,4379,"eyescenter",-1,1,0,0,3,TRUE,FALSE,4,FALSE,"km"
"11789",11789,11789,"A1Q7ZA8HM2L25X","19:18:58",9,"No-Social","Three",4,0,"Same",1,"Novel91",3,"Novel91",3,4430,"eyescenter",-1,0,1,0,3,TRUE,TRUE,4,TRUE,"km"
"11790",11790,11790,"A1Q7ZA8HM2L25X","19:18:58",10,"No-Social","Three",4,1,"Switch",1,"Novel99",1,"Novel74",0,6710,"eyescenter",-1,0,1,0,3,TRUE,FALSE,4,FALSE,"km"
