"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","numPic","interval","condition","test","exposure","day.and.time","include","first.trial","numPicN","intervalN","correct"
"543","A1WULB4219PC28","Jan 18 2014","15:27:41",14,5,"Same",1,"Novel118",2,"Novel118",2,3104,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"544","A1WULB4219PC28","Jan 18 2014","15:27:41",15,6,"Switch",1,"Novel58",3,"Novel102",1,2456,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,FALSE
"547","A1WULB4219PC28","Jan 18 2014","15:27:41",5,0,"Switch",0,"Novel28",0,"Novel44",1,6185,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,FALSE
"548","A1WULB4219PC28","Jan 18 2014","15:27:41",6,1,"Same",0,"Novel40",2,"Novel40",2,2654,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"549","A1WULB4219PC28","Jan 18 2014","15:27:41",7,2,"Switch",1,"Novel15",1,"Novel14",2,2358,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,FALSE
"550","A1WULB4219PC28","Jan 18 2014","15:27:41",8,3,"Same",0,"Novel75",1,"Novel75",1,3733,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"551","A1WULB4219PC28","Jan 18 2014","15:27:41",9,0,"Switch",0,"Novel44",0,"Novel44",1,3979,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,TRUE,4,3,TRUE
"552","A1WULB4219PC28","Jan 18 2014","15:27:41",10,1,"Same",0,"Novel40",0,"Novel40",2,1797,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"553","A1WULB4219PC28","Jan 18 2014","15:27:41",11,2,"Switch",1,"Novel14",2,"Novel14",2,2388,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"554","A1WULB4219PC28","Jan 18 2014","15:27:41",12,3,"Same",0,"Novel75",3,"Novel75",1,1531,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"555","A1WULB4219PC28","Jan 18 2014","15:27:41",13,4,"Switch",0,"Novel52",2,"Novel131",0,2491,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,FALSE
"556","A1WULB4219PC28","Jan 18 2014","15:27:41",18,5,"Same",1,"Novel118",2,"Novel118",2,2913,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"557","A1WULB4219PC28","Jan 18 2014","15:27:41",19,6,"Switch",1,"Novel102",1,"Novel102",1,4128,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"558","A1WULB4219PC28","Jan 18 2014","15:27:41",16,7,"Same",1,"Novel51",2,"Novel51",2,1693,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"559","A1WULB4219PC28","Jan 18 2014","15:27:41",17,4,"Switch",0,"Novel131",3,"Novel131",0,3819,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"560","A1WULB4219PC28","Jan 18 2014","15:27:41",20,7,"Same",1,"Novel51",2,"Novel51",2,2516,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:27:41),TRUE,FALSE,4,3,TRUE
"561","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",7,2,"Switch",1,"Novel13",2,"Novel139",1,8981,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,FALSE
"562","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",8,3,"Same",0,"Novel46",2,"Novel46",2,7754,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"567","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",5,0,"Switch",0,"Novel118",3,"Novel16",1,7843,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,FALSE
"568","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",6,1,"Same",0,"Novel21",2,"Novel21",2,15349,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"569","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",20,7,"Same",1,"Novel132",2,"Novel58",1,9141,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,FALSE
"570","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",12,3,"Same",0,"Novel46",1,"Novel46",2,4022,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"571","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",9,0,"Switch",0,"Novel16",3,"Novel16",1,7401,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,TRUE,4,3,TRUE
"572","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",10,1,"Same",0,"Novel21",3,"Novel21",2,3900,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"573","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",11,2,"Switch",1,"Novel139",1,"Novel139",1,2996,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"574","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",16,7,"Same",1,"Novel58",1,"Novel58",1,5220,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"575","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",13,4,"Switch",1,"Novel27",2,"Novel57",1,7608,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,FALSE
"576","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",14,5,"Same",1,"Novel9",3,"Novel9",3,7263,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"577","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",15,6,"Switch",0,"Novel93",2,"Novel28",3,7257,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,FALSE
"578","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",17,4,"Switch",1,"Novel57",1,"Novel57",1,3755,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"579","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",18,5,"Same",1,"Novel9",3,"Novel9",3,4934,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,TRUE
"580","A1XS8RTDRQQI1E","Jan 19 2014","10:09:20",19,6,"Switch",0,"Novel65",2,"Novel28",3,3343,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:20),TRUE,FALSE,4,3,FALSE
"583","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",13,4,"Switch",0,"Novel71",0,"Novel23",2,1896,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,FALSE
"584","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",14,4,"Switch",0,"Novel80",2,"Novel23",2,5897,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,FALSE
"585","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",15,5,"Same",1,"Novel29",2,"Novel29",2,1556,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"588","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",5,0,"Switch",1,"Novel60",1,"Novel74",0,5315,"eyesdownleftarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,FALSE
"589","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",6,0,"Switch",1,"Novel20",1,"Novel74",0,4680,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,TRUE,4,0,FALSE
"590","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",7,1,"Same",0,"Novel66",2,"Novel66",2,2574,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"591","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",8,1,"Same",0,"Novel66",3,"Novel66",2,1021,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"592","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",9,2,"Switch",0,"Novel3",3,"Novel61",2,2069,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,FALSE
"593","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",10,2,"Switch",0,"Novel61",1,"Novel61",2,2846,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"594","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",11,3,"Same",0,"Novel135",2,"Novel135",2,1872,"eyesdownrightarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"595","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",12,3,"Same",0,"Novel135",3,"Novel135",2,877,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"596","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",17,6,"Switch",1,"Novel21",0,"Novel57",1,1326,"eyesleftarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,FALSE
"597","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",18,6,"Switch",1,"Novel107",3,"Novel57",1,1309,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,FALSE
"598","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",19,7,"Same",1,"Novel9",3,"Novel9",3,1776,"eyesrightarrow","4","0","soc",0,1,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"599","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",16,5,"Same",1,"Novel29",2,"Novel29",2,722,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"600","A1Z7QTDFX7ZM2O","Dec 05 2013","04:06:34",20,7,"Same",1,"Novel9",3,"Novel9",3,1174,"eyescenter2","4","0","soc",1,0,(Dec 05 2013 04:06:34),TRUE,FALSE,4,0,TRUE
"601","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",20,7,"Switch",1,"Novel118",0,"Novel102",3,4937,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"602","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",7,2,"Same",1,"Novel20",0,"Novel20",0,2627,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,TRUE
"603","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",8,3,"Switch",0,"Novel119",2,"Novel71",1,2229,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"608","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",5,0,"Same",0,"Novel11",1,"Novel11",1,5223,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,TRUE
"609","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",6,1,"Switch",0,"Novel82",3,"Novel80",1,3614,"eyesdownleftarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"610","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",11,2,"Same",1,"Novel20",0,"Novel20",0,1487,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,TRUE
"611","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",12,3,"Switch",0,"Novel64",2,"Novel71",1,3659,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"612","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",9,0,"Same",0,"Novel99",0,"Novel11",1,3578,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,TRUE,4,3,FALSE
"613","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",10,1,"Switch",0,"Novel80",3,"Novel80",1,2920,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,TRUE
"614","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",15,6,"Same",0,"Novel56",1,"Novel56",1,2060,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,TRUE
"615","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",16,7,"Switch",1,"Novel139",2,"Novel102",3,1490,"eyesdownrightarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"616","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",13,4,"Same",1,"Novel73",3,"Novel73",3,7190,"eyesrightarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,TRUE
"617","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",14,5,"Switch",1,"Novel37",0,"Novel21",2,1331,"eyesleftarrow","4","3","soc",0,1,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"618","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",19,6,"Same",0,"Novel1",1,"Novel56",1,1485,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"619","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",17,4,"Same",1,"Novel84",2,"Novel73",3,2307,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"620","A1ZRK6K5JUPJAV","Jan 18 2014","15:29:58",18,5,"Switch",1,"Novel124",3,"Novel21",2,1530,"eyescenter2","4","3","soc",1,0,(Jan 18 2014 15:29:58),TRUE,FALSE,4,3,FALSE
"624","A207PCIH6CMDY6","Jan 19 2014","10:05:43",15,6,"Switch",1,"Novel94",1,"Novel58",0,4880,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,FALSE
"625","A207PCIH6CMDY6","Jan 19 2014","10:05:43",16,7,"Same",0,"Novel24",1,"Novel24",1,4961,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"627","A207PCIH6CMDY6","Jan 19 2014","10:05:43",5,0,"Switch",1,"Novel40",1,"Novel12",0,3652,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,FALSE
"628","A207PCIH6CMDY6","Jan 19 2014","10:05:43",6,1,"Same",1,"Novel111",1,"Novel111",1,5139,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"629","A207PCIH6CMDY6","Jan 19 2014","10:05:43",7,2,"Switch",0,"Novel128",0,"Novel114",2,3327,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,FALSE
"630","A207PCIH6CMDY6","Jan 19 2014","10:05:43",8,3,"Same",1,"Novel11",0,"Novel11",0,4702,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"631","A207PCIH6CMDY6","Jan 19 2014","10:05:43",9,0,"Switch",1,"Novel12",0,"Novel12",0,4319,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,TRUE,4,3,TRUE
"632","A207PCIH6CMDY6","Jan 19 2014","10:05:43",10,1,"Same",1,"Novel111",1,"Novel111",1,2230,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"633","A207PCIH6CMDY6","Jan 19 2014","10:05:43",11,2,"Switch",0,"Novel114",0,"Novel114",2,5422,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"634","A207PCIH6CMDY6","Jan 19 2014","10:05:43",12,3,"Same",1,"Novel11",0,"Novel11",0,2602,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"635","A207PCIH6CMDY6","Jan 19 2014","10:05:43",13,4,"Switch",0,"Novel19",2,"Novel121",0,2438,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,FALSE
"636","A207PCIH6CMDY6","Jan 19 2014","10:05:43",14,5,"Same",0,"Novel108",0,"Novel108",0,5074,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"637","A207PCIH6CMDY6","Jan 19 2014","10:05:43",19,6,"Switch",1,"Novel58",0,"Novel58",0,1897,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"638","A207PCIH6CMDY6","Jan 19 2014","10:05:43",20,7,"Same",0,"Novel24",3,"Novel24",1,2114,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"639","A207PCIH6CMDY6","Jan 19 2014","10:05:43",17,4,"Switch",0,"Novel121",3,"Novel121",0,4399,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"640","A207PCIH6CMDY6","Jan 19 2014","10:05:43",18,5,"Same",0,"Novel108",2,"Novel108",0,3801,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:05:43),TRUE,FALSE,4,3,TRUE
"641","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",8,3,"Switch",0,"Novel28",3,"Novel46",1,1746,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,FALSE
"642","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",9,0,"Same",0,"Novel6",2,"Novel6",1,1595,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,TRUE,4,3,TRUE
"647","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",5,0,"Same",0,"Novel6",1,"Novel6",1,1027,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"648","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",6,1,"Switch",1,"Novel124",3,"Novel97",0,1405,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,FALSE
"649","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",7,2,"Same",0,"Novel110",0,"Novel110",0,1828,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"650","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",12,3,"Switch",0,"Novel46",0,"Novel46",1,2753,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"651","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",13,4,"Same",1,"Novel105",0,"Novel105",0,1423,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"652","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",10,1,"Switch",1,"Novel97",0,"Novel97",0,1887,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"653","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",11,2,"Same",0,"Novel110",1,"Novel110",0,1315,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"654","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",16,7,"Switch",1,"Novel42",2,"Novel17",0,1543,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,FALSE
"655","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",17,4,"Same",1,"Novel105",0,"Novel105",0,3037,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"656","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",14,5,"Switch",0,"Novel95",3,"Novel43",1,1781,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,FALSE
"657","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",15,6,"Same",1,"Novel77",3,"Novel77",3,1035,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"658","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",20,7,"Switch",1,"Novel115",1,"Novel17",0,1967,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,FALSE
"659","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",18,5,"Switch",0,"Novel21",2,"Novel43",1,2198,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,FALSE
"660","A22XK2FSFIAAFG","Jan 19 2014","10:09:36",19,6,"Same",1,"Novel77",3,"Novel77",3,1853,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:09:36),TRUE,FALSE,4,3,TRUE
"664","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",15,6,"Switch",0,"Novel100",0,"Novel88",1,4347,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,FALSE
"665","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",16,7,"Same",1,"Novel22",2,"Novel22",2,3115,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"667","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",5,0,"Switch",0,"Novel77",3,"Novel73",2,12840,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,FALSE
"668","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",6,1,"Same",0,"Novel23",1,"Novel23",1,3156,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"669","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",7,2,"Switch",1,"Novel97",1,"Novel16",0,6685,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,FALSE
"670","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",8,3,"Same",1,"Novel69",2,"Novel69",2,3293,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"671","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",9,0,"Switch",0,"Novel108",2,"Novel73",2,5379,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,TRUE,4,3,FALSE
"672","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",10,1,"Same",0,"Novel23",0,"Novel23",1,1474,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"673","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",11,2,"Switch",1,"Novel16",0,"Novel16",0,4099,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"674","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",12,3,"Same",1,"Novel69",2,"Novel69",2,2315,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"675","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",13,4,"Switch",1,"Novel68",2,"Novel61",0,2316,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,FALSE
"676","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",14,5,"Same",0,"Novel116",1,"Novel116",1,3906,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"677","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",19,6,"Switch",0,"Novel88",2,"Novel88",1,1445,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"678","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",20,7,"Same",1,"Novel22",2,"Novel22",2,2996,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"679","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",17,4,"Switch",1,"Novel10",2,"Novel61",0,2133,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,FALSE
"680","A23PRCJGBK3AEP","Jan 19 2014","10:10:35",18,5,"Same",0,"Novel116",3,"Novel116",1,1548,"eyescenter","4","3","nosoc",1,0,(Jan 19 2014 10:10:35),TRUE,FALSE,4,3,TRUE
"704","A25GRAPL6NLMYL","Jan 19 2014","10:12:33",13,4,"Same",1,"Novel113",3,"Novel113",3,8992,"eyesleft","4","3","nosoc",0,1,(Jan 19 2014 10:12:33),TRUE,FALSE,4,3,TRUE
"705","A25GRAPL6NLMYL","Jan 19 2014","10:12:33",14,5,"Switch",0,"Novel37",0,"Novel43",2,6378,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:12:33),TRUE,FALSE,4,3,FALSE
"706","A25GRAPL6NLMYL","Jan 19 2014","10:12:33",15,6,"Same",0,"Novel138",2,"Novel138",2,7242,"eyesright","4","3","nosoc",0,1,(Jan 19 2014 10:12:33),TRUE,FALSE,4,3,TRUE
"707","A25GRAPL6NLMYL","Jan 19 2014","10:12:33",16,7,"Switch",1,"Novel47",2,"Novel111",1,7233,"eyesdownright","4","3","nosoc",0,1,(Jan 19 2014 10:12:33),TRUE,FALSE,4,3,FALSE
"709","A25GRAPL6NLMYL","Jan 19 2014","10:12:33",5,0,"Same",0,"Novel3",1,"Novel3",1,7630,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:12:33),TRUE,FALSE,4,3,TRUE
"710","A25GRAPL6NLMYL","Jan 19 2014","10:12:33",6,1,"Switch",1,"Novel103",2,"Novel50",3,11754,"eyesdownleft","4","3","nosoc",0,1,(Jan 19 2014 10:12:33),TRUE,FALSE,4,3,FALSE
