"","subid","submit.time","trial.num","condition","interval","numPic","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","face","faceIdx","exposureTrial","testTrial","exampleTrial","intervalNum","include","first.trial","numPicN","correct"
"1303","A1IWNB57OP7MT1","18:13:53",3,"No-Social","Seven",6,0,"Same",1,"tomato",4,"",0,7690,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"1304","A1IWNB57OP7MT1","18:13:53",4,"No-Social","Seven",6,0,"Same",1,"tomato",0,"",0,2360,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"1305","A1IWNB57OP7MT1","18:13:53",5,"No-Social","Seven",6,0,"Same",1,"Novel108",3,"Novel108",3,7843,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"1306","A1IWNB57OP7MT1","18:13:53",6,"No-Social","Seven",6,1,"Switch",1,"Novel81",2,"Novel113",3,11050,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"1307","A1IWNB57OP7MT1","18:13:53",7,"No-Social","Seven",6,2,"Same",1,"Novel11",0,"Novel11",0,6666,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"1308","A1IWNB57OP7MT1","18:13:53",8,"No-Social","Seven",6,3,"Switch",1,"Novel60",5,"Novel10",2,3870,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"1309","A1IWNB57OP7MT1","18:13:53",9,"No-Social","Seven",6,4,"Same",0,"Novel51",1,"Novel51",1,6326,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"1310","A1IWNB57OP7MT1","18:13:53",10,"No-Social","Seven",6,5,"Switch",0,"Novel24",2,"Novel28",5,5087,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"1311","A1IWNB57OP7MT1","18:13:53",11,"No-Social","Seven",6,6,"Same",0,"Novel22",5,"Novel22",5,3576,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,TRUE
"1312","A1IWNB57OP7MT1","18:13:53",12,"No-Social","Seven",6,7,"Switch",0,"Novel103",0,"Novel135",1,4748,"eyescenter",-1,1,0,0,7,TRUE,FALSE,6,FALSE
"1313","A1IWNB57OP7MT1","18:13:53",13,"No-Social","Seven",6,0,"Same",1,"Novel108",3,"Novel108",3,2893,"eyescenter",-1,0,1,0,7,TRUE,TRUE,6,TRUE
"1314","A1IWNB57OP7MT1","18:13:53",14,"No-Social","Seven",6,1,"Switch",1,"Novel73",5,"Novel113",3,9763,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1315","A1IWNB57OP7MT1","18:13:53",15,"No-Social","Seven",6,2,"Same",1,"Novel11",0,"Novel11",0,4821,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"1316","A1IWNB57OP7MT1","18:13:53",16,"No-Social","Seven",6,3,"Switch",1,"Novel42",3,"Novel10",2,4566,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1317","A1IWNB57OP7MT1","18:13:53",17,"No-Social","Seven",6,4,"Same",0,"Novel51",3,"Novel51",1,3838,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"1318","A1IWNB57OP7MT1","18:13:53",18,"No-Social","Seven",6,5,"Switch",0,"Novel28",4,"Novel28",5,4416,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"1319","A1IWNB57OP7MT1","18:13:53",19,"No-Social","Seven",6,6,"Same",0,"Novel111",5,"Novel22",5,7904,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1320","A1IWNB57OP7MT1","18:13:53",20,"No-Social","Seven",6,7,"Switch",0,"Novel37",2,"Novel135",1,5748,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1321","A1IYCRA62VYFZK","20:32:38",1,"Social","One",6,0,"Switch",0,"squirrel",3,"",0,2174,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1322","A1IYCRA62VYFZK","20:32:38",2,"Social","One",6,0,"Switch",0,"squirrel",1,"",0,1558,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1323","A1IYCRA62VYFZK","20:32:38",3,"Social","One",6,0,"Switch",0,"tomato",4,"",0,1305,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1324","A1IYCRA62VYFZK","20:32:38",4,"Social","One",6,0,"Switch",0,"tomato",0,"",0,1305,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1325","A1IYCRA62VYFZK","20:32:38",5,"Social","One",6,0,"Switch",0,"Novel10",2,"Novel5",5,2134,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,FALSE
"1326","A1IYCRA62VYFZK","20:32:38",6,"Social","One",6,1,"Same",0,"Novel40",4,"Novel40",4,2105,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,6,TRUE
"1327","A1IYCRA62VYFZK","20:32:38",7,"Social","One",6,0,"Switch",0,"Novel45",4,"Novel5",5,4137,"eyescenter",-1,0,1,0,1,TRUE,TRUE,6,FALSE
"1328","A1IYCRA62VYFZK","20:32:38",8,"Social","One",6,1,"Same",0,"Novel40",1,"Novel40",4,1202,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1329","A1IYCRA62VYFZK","20:32:38",9,"Social","One",6,2,"Switch",1,"Novel2",3,"Novel112",5,1022,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,FALSE
"1330","A1IYCRA62VYFZK","20:32:38",10,"Social","One",6,3,"Same",1,"Novel97",2,"Novel97",2,1963,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,TRUE
"1331","A1IYCRA62VYFZK","20:32:38",11,"Social","One",6,2,"Switch",1,"Novel56",4,"Novel112",5,4961,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1332","A1IYCRA62VYFZK","20:32:38",12,"Social","One",6,3,"Same",1,"Novel97",2,"Novel97",2,1284,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1333","A1IYCRA62VYFZK","20:32:38",13,"Social","One",6,4,"Switch",0,"Novel4",2,"Novel88",4,1161,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,FALSE
"1334","A1IYCRA62VYFZK","20:32:38",14,"Social","One",6,5,"Same",0,"Novel129",4,"Novel129",4,2233,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,6,TRUE
"1335","A1IYCRA62VYFZK","20:32:38",15,"Social","One",6,4,"Switch",0,"Novel118",1,"Novel88",4,18229,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1336","A1IYCRA62VYFZK","20:32:38",16,"Social","One",6,5,"Same",0,"Novel129",3,"Novel129",4,1677,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1337","A1IYCRA62VYFZK","20:32:38",17,"Social","One",6,6,"Switch",1,"Novel48",2,"Novel60",5,2248,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,FALSE
"1338","A1IYCRA62VYFZK","20:32:38",18,"Social","One",6,7,"Same",1,"Novel20",5,"Novel20",5,2385,"eyes_right",3,1,0,0,1,TRUE,FALSE,6,TRUE
"1339","A1IYCRA62VYFZK","20:32:38",19,"Social","One",6,6,"Switch",1,"Novel135",4,"Novel60",5,9210,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1340","A1IYCRA62VYFZK","20:32:38",20,"Social","One",6,7,"Same",1,"Novel20",5,"Novel20",5,2065,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1341","A1JEHLMRSQS9BO","15:28:44",1,"No-Social","Three",6,0,"Switch",1,"squirrel",3,"",0,3870,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1342","A1JEHLMRSQS9BO","15:28:44",2,"No-Social","Three",6,0,"Switch",1,"squirrel",1,"",0,2512,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1343","A1JEHLMRSQS9BO","15:28:44",3,"No-Social","Three",6,0,"Switch",1,"tomato",4,"",0,1132,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1344","A1JEHLMRSQS9BO","15:28:44",4,"No-Social","Three",6,0,"Switch",1,"tomato",0,"",0,1329,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1345","A1JEHLMRSQS9BO","15:28:44",5,"No-Social","Three",6,0,"Switch",1,"Novel99",0,"Novel16",2,9188,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"1346","A1JEHLMRSQS9BO","15:28:44",6,"No-Social","Three",6,1,"Same",1,"Novel11",4,"Novel11",4,5615,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"1347","A1JEHLMRSQS9BO","15:28:44",7,"No-Social","Three",6,2,"Switch",1,"Novel93",1,"Novel100",4,2733,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"1348","A1JEHLMRSQS9BO","15:28:44",8,"No-Social","Three",6,3,"Same",0,"Novel118",0,"Novel118",0,4476,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"1349","A1JEHLMRSQS9BO","15:28:44",9,"No-Social","Three",6,0,"Switch",1,"Novel7",4,"Novel16",2,9153,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,FALSE
"1350","A1JEHLMRSQS9BO","15:28:44",10,"No-Social","Three",6,1,"Same",1,"Novel11",4,"Novel11",4,1504,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"1351","A1JEHLMRSQS9BO","15:28:44",11,"No-Social","Three",6,2,"Switch",1,"Novel53",5,"Novel100",4,6307,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1352","A1JEHLMRSQS9BO","15:28:44",12,"No-Social","Three",6,3,"Same",0,"Novel118",1,"Novel118",0,1588,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"1353","A1JEHLMRSQS9BO","15:28:44",13,"No-Social","Three",6,4,"Switch",0,"Novel94",3,"Novel105",0,2415,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"1354","A1JEHLMRSQS9BO","15:28:44",14,"No-Social","Three",6,5,"Same",0,"Novel37",2,"Novel37",2,3416,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"1355","A1JEHLMRSQS9BO","15:28:44",15,"No-Social","Three",6,6,"Switch",0,"Novel15",0,"Novel84",1,4213,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,FALSE
"1356","A1JEHLMRSQS9BO","15:28:44",16,"No-Social","Three",6,7,"Same",1,"Novel56",2,"Novel56",2,4345,"eyescenter",-1,1,0,0,3,TRUE,FALSE,6,TRUE
"1357","A1JEHLMRSQS9BO","15:28:44",17,"No-Social","Three",6,4,"Switch",0,"Novel78",4,"Novel105",0,3192,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1358","A1JEHLMRSQS9BO","15:28:44",18,"No-Social","Three",6,5,"Same",0,"Novel37",5,"Novel37",2,2407,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"1359","A1JEHLMRSQS9BO","15:28:44",19,"No-Social","Three",6,6,"Switch",0,"Novel133",3,"Novel84",1,3530,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1360","A1JEHLMRSQS9BO","15:28:44",20,"No-Social","Three",6,7,"Same",1,"Novel101",5,"Novel56",2,4015,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1361","A1JW721AJDHJ8G","15:49:07",1,"Social","One",6,0,"Same",0,"squirrel",3,"",0,1773,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1362","A1JW721AJDHJ8G","15:49:07",2,"Social","One",6,0,"Same",0,"squirrel",1,"",0,2280,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1363","A1JW721AJDHJ8G","15:49:07",3,"Social","One",6,0,"Same",0,"tomato",4,"",0,1740,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1364","A1JW721AJDHJ8G","15:49:07",4,"Social","One",6,0,"Same",0,"tomato",0,"",0,1148,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1365","A1JW721AJDHJ8G","15:49:07",5,"Social","One",6,0,"Same",0,"Novel31",2,"Novel31",2,2732,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,TRUE
"1366","A1JW721AJDHJ8G","15:49:07",6,"Social","One",6,1,"Switch",1,"Novel56",3,"Novel28",4,2025,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,FALSE
"1367","A1JW721AJDHJ8G","15:49:07",7,"Social","One",6,0,"Same",0,"Novel31",4,"Novel31",2,3188,"eyescenter",-1,0,1,0,1,TRUE,TRUE,6,TRUE
"1368","A1JW721AJDHJ8G","15:49:07",8,"Social","One",6,1,"Switch",1,"Novel43",5,"Novel28",4,13156,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1369","A1JW721AJDHJ8G","15:49:07",9,"Social","One",6,2,"Same",1,"Novel90",1,"Novel90",1,2452,"eyes_right_90",5,1,0,0,1,TRUE,FALSE,6,TRUE
"1370","A1JW721AJDHJ8G","15:49:07",10,"Social","One",6,3,"Switch",1,"Novel136",2,"Novel68",3,2388,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,FALSE
"1371","A1JW721AJDHJ8G","15:49:07",11,"Social","One",6,2,"Same",1,"Novel90",1,"Novel90",1,1594,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1372","A1JW721AJDHJ8G","15:49:07",12,"Social","One",6,3,"Switch",1,"Novel53",2,"Novel68",3,8187,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1373","A1JW721AJDHJ8G","15:49:07",13,"Social","One",6,4,"Same",0,"Novel115",2,"Novel115",2,2349,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,TRUE
"1374","A1JW721AJDHJ8G","15:49:07",14,"Social","One",6,5,"Switch",0,"Novel113",3,"Novel107",1,1388,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,FALSE
"1375","A1JW721AJDHJ8G","15:49:07",15,"Social","One",6,4,"Same",0,"Novel115",5,"Novel115",2,2356,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1376","A1JW721AJDHJ8G","15:49:07",16,"Social","One",6,5,"Switch",0,"Novel107",0,"Novel107",1,7274,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1377","A1JW721AJDHJ8G","15:49:07",17,"Social","One",6,6,"Same",1,"Novel4",0,"Novel4",0,1835,"eyes_left_90",4,1,0,0,1,TRUE,FALSE,6,TRUE
"1378","A1JW721AJDHJ8G","15:49:07",18,"Social","One",6,7,"Switch",0,"Novel1",3,"Novel101",4,1998,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,FALSE
"1379","A1JW721AJDHJ8G","15:49:07",19,"Social","One",6,6,"Same",1,"Novel4",0,"Novel4",0,1385,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1380","A1JW721AJDHJ8G","15:49:07",20,"Social","One",6,7,"Switch",0,"Novel101",1,"Novel101",4,9323,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1381","A1JWR62W1SAR95","14:26:42",1,"Social","One",6,0,"Same",1,"squirrel",3,"",0,10472,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1382","A1JWR62W1SAR95","14:26:42",2,"Social","One",6,0,"Same",1,"squirrel",1,"",0,1335,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1383","A1JWR62W1SAR95","14:26:42",3,"Social","One",6,0,"Same",1,"tomato",4,"",0,1584,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1384","A1JWR62W1SAR95","14:26:42",4,"Social","One",6,0,"Same",1,"tomato",0,"",0,1199,"eyescenter",-1,0,0,1,1,TRUE,FALSE,6,FALSE
"1385","A1JWR62W1SAR95","14:26:42",5,"Social","One",6,0,"Same",1,"Novel31",1,"Novel31",1,1632,"eyes_right_90",5,1,0,0,1,TRUE,FALSE,6,TRUE
"1386","A1JWR62W1SAR95","14:26:42",6,"Social","One",6,1,"Switch",1,"Novel9",2,"Novel108",0,2522,"eyes_left",0,1,0,0,1,TRUE,FALSE,6,FALSE
"1387","A1JWR62W1SAR95","14:26:42",7,"Social","One",6,0,"Same",1,"Novel31",1,"Novel31",1,1661,"eyescenter",-1,0,1,0,1,TRUE,TRUE,6,TRUE
"1388","A1JWR62W1SAR95","14:26:42",8,"Social","One",6,1,"Switch",1,"Novel15",2,"Novel108",0,3562,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1389","A1JWR62W1SAR95","14:26:42",9,"Social","One",6,2,"Same",0,"Novel118",5,"Novel118",5,4369,"eyes_right",3,1,0,0,1,TRUE,FALSE,6,TRUE
"1390","A1JWR62W1SAR95","14:26:42",10,"Social","One",6,3,"Switch",1,"Novel81",1,"Novel96",5,1185,"eyes_right_90",5,1,0,0,1,TRUE,FALSE,6,FALSE
"1391","A1JWR62W1SAR95","14:26:42",11,"Social","One",6,2,"Same",0,"Novel118",3,"Novel118",5,3173,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1392","A1JWR62W1SAR95","14:26:42",12,"Social","One",6,3,"Switch",1,"Novel114",3,"Novel96",5,5086,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1393","A1JWR62W1SAR95","14:26:42",13,"Social","One",6,4,"Same",0,"Novel117",3,"Novel117",3,1192,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,TRUE
"1394","A1JWR62W1SAR95","14:26:42",14,"Social","One",6,5,"Switch",0,"Novel72",3,"Novel45",5,1267,"eyes_down_left",1,1,0,0,1,TRUE,FALSE,6,FALSE
"1395","A1JWR62W1SAR95","14:26:42",15,"Social","One",6,4,"Same",0,"Novel117",4,"Novel117",3,1504,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1396","A1JWR62W1SAR95","14:26:42",16,"Social","One",6,5,"Switch",0,"Novel45",0,"Novel45",5,11404,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,TRUE
"1397","A1JWR62W1SAR95","14:26:42",17,"Social","One",6,6,"Same",1,"Novel99",4,"Novel99",4,4366,"eyes_down_right",2,1,0,0,1,TRUE,FALSE,6,TRUE
"1398","A1JWR62W1SAR95","14:26:42",18,"Social","One",6,7,"Switch",0,"Novel62",0,"Novel36",4,1279,"eyes_left_90",4,1,0,0,1,TRUE,FALSE,6,FALSE
"1399","A1JWR62W1SAR95","14:26:42",19,"Social","One",6,6,"Same",1,"Novel52",3,"Novel99",4,2835,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1400","A1JWR62W1SAR95","14:26:42",20,"Social","One",6,7,"Switch",0,"Novel50",1,"Novel36",4,2931,"eyescenter",-1,0,1,0,1,TRUE,FALSE,6,FALSE
"1401","A1JXEEBGA4VDDV","13:43:43",1,"Social","Three",6,0,"Switch",1,"squirrel",3,"",0,2534,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1402","A1JXEEBGA4VDDV","13:43:43",2,"Social","Three",6,0,"Switch",1,"squirrel",1,"",0,1885,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1403","A1JXEEBGA4VDDV","13:43:43",3,"Social","Three",6,0,"Switch",1,"tomato",4,"",0,2246,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1404","A1JXEEBGA4VDDV","13:43:43",4,"Social","Three",6,0,"Switch",1,"tomato",0,"",0,1274,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1405","A1JXEEBGA4VDDV","13:43:43",5,"Social","Three",6,0,"Switch",1,"Novel30",4,"Novel27",2,8025,"eyes_down_right",2,1,0,0,3,TRUE,FALSE,6,FALSE
"1406","A1JXEEBGA4VDDV","13:43:43",6,"Social","Three",6,1,"Same",0,"Novel24",1,"Novel24",1,1786,"eyes_right_90",5,1,0,0,3,TRUE,FALSE,6,TRUE
"1407","A1JXEEBGA4VDDV","13:43:43",7,"Social","Three",6,2,"Switch",1,"Novel61",3,"Novel65",0,2448,"eyes_down_left",1,1,0,0,3,TRUE,FALSE,6,FALSE
"1408","A1JXEEBGA4VDDV","13:43:43",8,"Social","Three",6,3,"Same",1,"Novel73",2,"Novel73",2,5545,"eyes_right",3,1,0,0,3,TRUE,FALSE,6,TRUE
"1409","A1JXEEBGA4VDDV","13:43:43",9,"Social","Three",6,0,"Switch",1,"Novel48",1,"Novel27",2,7053,"eyescenter",-1,0,1,0,3,TRUE,TRUE,6,FALSE
"1410","A1JXEEBGA4VDDV","13:43:43",10,"Social","Three",6,1,"Same",0,"Novel24",4,"Novel24",1,3796,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"1411","A1JXEEBGA4VDDV","13:43:43",11,"Social","Three",6,2,"Switch",1,"Novel65",0,"Novel65",0,4813,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,TRUE
"1412","A1JXEEBGA4VDDV","13:43:43",12,"Social","Three",6,3,"Same",1,"Novel49",5,"Novel73",2,1763,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1413","A1JXEEBGA4VDDV","13:43:43",13,"Social","Three",6,4,"Switch",0,"Novel1",0,"Novel44",4,225,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,FALSE
"1414","A1JXEEBGA4VDDV","13:43:43",14,"Social","Three",6,5,"Same",1,"Novel62",5,"Novel62",5,1677,"eyes_right",3,1,0,0,3,TRUE,FALSE,6,TRUE
"1415","A1JXEEBGA4VDDV","13:43:43",15,"Social","Three",6,6,"Switch",0,"Novel136",5,"Novel127",1,3785,"eyes_right",3,1,0,0,3,TRUE,FALSE,6,FALSE
"1416","A1JXEEBGA4VDDV","13:43:43",16,"Social","Three",6,7,"Same",0,"Novel47",0,"Novel47",0,595,"eyes_left_90",4,1,0,0,3,TRUE,FALSE,6,TRUE
"1417","A1JXEEBGA4VDDV","13:43:43",17,"Social","Three",6,4,"Switch",0,"Novel105",3,"Novel44",4,1755,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1418","A1JXEEBGA4VDDV","13:43:43",18,"Social","Three",6,5,"Same",1,"Novel100",2,"Novel62",5,2149,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1419","A1JXEEBGA4VDDV","13:43:43",19,"Social","Three",6,6,"Switch",0,"Novel9",2,"Novel127",1,2045,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1420","A1JXEEBGA4VDDV","13:43:43",20,"Social","Three",6,7,"Same",0,"Novel134",5,"Novel47",0,4168,"eyescenter",-1,0,1,0,3,TRUE,FALSE,6,FALSE
"1421","A1JZBEUOKX3UL8","18:50:06",1,"Social","Seven",6,0,"Same",0,"squirrel",3,"",0,4233,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"1422","A1JZBEUOKX3UL8","18:50:06",2,"Social","Seven",6,0,"Same",0,"squirrel",1,"",0,4781,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"1423","A1JZBEUOKX3UL8","18:50:06",3,"Social","Seven",6,0,"Same",0,"tomato",4,"",0,3195,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"1424","A1JZBEUOKX3UL8","18:50:06",4,"Social","Seven",6,0,"Same",0,"tomato",0,"",0,3163,"eyescenter",-1,0,0,1,7,TRUE,FALSE,6,FALSE
"1425","A1JZBEUOKX3UL8","18:50:06",5,"Social","Seven",6,0,"Same",0,"Novel2",1,"Novel2",1,14948,"eyes_right_90",5,1,0,0,7,TRUE,FALSE,6,TRUE
"1426","A1JZBEUOKX3UL8","18:50:06",6,"Social","Seven",6,1,"Switch",0,"Novel120",5,"Novel109",4,8285,"eyes_right",3,1,0,0,7,TRUE,FALSE,6,FALSE
"1427","A1JZBEUOKX3UL8","18:50:06",7,"Social","Seven",6,2,"Same",0,"Novel121",5,"Novel121",5,5410,"eyes_right",3,1,0,0,7,TRUE,FALSE,6,TRUE
"1428","A1JZBEUOKX3UL8","18:50:06",8,"Social","Seven",6,3,"Switch",0,"Novel135",1,"Novel115",2,3317,"eyes_right_90",5,1,0,0,7,TRUE,FALSE,6,FALSE
"1429","A1JZBEUOKX3UL8","18:50:06",9,"Social","Seven",6,4,"Same",1,"Novel118",4,"Novel118",4,4117,"eyes_down_right",2,1,0,0,7,TRUE,FALSE,6,TRUE
"1430","A1JZBEUOKX3UL8","18:50:06",10,"Social","Seven",6,5,"Switch",1,"Novel58",2,"Novel13",4,4606,"eyes_left",0,1,0,0,7,TRUE,FALSE,6,FALSE
"1431","A1JZBEUOKX3UL8","18:50:06",11,"Social","Seven",6,6,"Same",1,"Novel31",0,"Novel31",0,3491,"eyes_left_90",4,1,0,0,7,TRUE,FALSE,6,TRUE
"1432","A1JZBEUOKX3UL8","18:50:06",12,"Social","Seven",6,7,"Switch",1,"Novel72",5,"Novel35",1,4179,"eyes_right",3,1,0,0,7,TRUE,FALSE,6,FALSE
"1433","A1JZBEUOKX3UL8","18:50:06",13,"Social","Seven",6,0,"Same",0,"Novel2",0,"Novel2",1,4724,"eyescenter",-1,0,1,0,7,TRUE,TRUE,6,TRUE
"1434","A1JZBEUOKX3UL8","18:50:06",14,"Social","Seven",6,1,"Switch",0,"Novel111",1,"Novel109",4,6109,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1435","A1JZBEUOKX3UL8","18:50:06",15,"Social","Seven",6,2,"Same",0,"Novel121",3,"Novel121",5,2869,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"1436","A1JZBEUOKX3UL8","18:50:06",16,"Social","Seven",6,3,"Switch",0,"Novel115",0,"Novel115",2,6788,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"1437","A1JZBEUOKX3UL8","18:50:06",17,"Social","Seven",6,4,"Same",1,"Novel118",4,"Novel118",4,7915,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,TRUE
"1438","A1JZBEUOKX3UL8","18:50:06",18,"Social","Seven",6,5,"Switch",1,"Novel137",1,"Novel13",4,9638,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1439","A1JZBEUOKX3UL8","18:50:06",19,"Social","Seven",6,6,"Same",1,"Novel94",2,"Novel31",0,8148,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1440","A1JZBEUOKX3UL8","18:50:06",20,"Social","Seven",6,7,"Switch",1,"Novel117",5,"Novel35",1,5574,"eyescenter",-1,0,1,0,7,TRUE,FALSE,6,FALSE
"1441","A1KMNXX1BYFDDF","14:31:26",1,"Social","Three",6,0,"Switch",0,"squirrel",3,"",0,5672,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1442","A1KMNXX1BYFDDF","14:31:26",2,"Social","Three",6,0,"Switch",0,"squirrel",1,"",0,2949,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1443","A1KMNXX1BYFDDF","14:31:26",3,"Social","Three",6,0,"Switch",0,"tomato",4,"",0,2074,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
"1444","A1KMNXX1BYFDDF","14:31:26",4,"Social","Three",6,0,"Switch",0,"tomato",0,"",0,2365,"eyescenter",-1,0,0,1,3,TRUE,FALSE,6,FALSE
