"subids","itemNum","submit.date","submit.time","trial.num","gazeLength","condition","interval","numPic","browser","comments","trialType","samePos","chosen.x","correct","chosenIdx","gaze_target.x","trial_category","kept","keptIdx","rt","face","faceIdx","rel_subj","intervalNum","include","first.trial","numPicN","block","prop_cond_clean","reliability","include_good_rt","gaze_target.y","chosen.y","correct_exposure","total_exposure_correct","chosen","gaze_target"
50,13,"Feb 14 2015","14:51:50",30,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Switch",0,"Novel92",TRUE,2,NA,"test","Novel92",1,996,"straight-ahead",-1,0.41,0,TRUE,FALSE,4,"test","0%",0,1,"Novel37","Novel37",TRUE,8,NA,NA
50,14,"Feb 14 2015","14:51:50",32,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Same",1,"Novel123",TRUE,0,NA,"test","Novel123",2,429,"straight-ahead",-1,0.41,0,TRUE,FALSE,4,"test","0%",0,1,"Novel123","Novel123",TRUE,8,NA,NA
50,15,"Feb 14 2015","14:51:50",34,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Switch",1,"Novel106",TRUE,1,NA,"test","Novel106",0,2107,"straight-ahead",-1,0.41,0,TRUE,FALSE,4,"test","0%",0,1,"Novel79","Novel79",TRUE,8,NA,NA
50,8,"Feb 14 2015","14:51:50",20,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Same",0,"Novel31",TRUE,2,NA,"test","Novel31",0,2450,"straight-ahead",-1,0.41,0,TRUE,FALSE,4,"test","0%",0,1,"Novel31","Novel31",TRUE,8,NA,NA
50,9,"Feb 14 2015","14:51:50",22,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Switch",1,"Novel102",FALSE,1,NA,"test","Novel126",1,2160,"straight-ahead",-1,0.41,0,TRUE,FALSE,4,"test","0%",0,1,"Novel73","Novel73",TRUE,8,NA,NA
50,8,"Feb 14 2015","14:51:50",19,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Same",0,NA,TRUE,0,NA,"exposure","Novel31",0,5144,"up-left-4sec",1,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel31","Novel31"
50,9,"Feb 14 2015","14:51:50",21,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Switch",1,NA,TRUE,2,NA,"exposure","Novel126",1,2266,"down-right-4sec",2,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel73","Novel73"
50,10,"Feb 14 2015","14:51:50",23,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Same",0,NA,TRUE,2,NA,"exposure","Novel97",2,1977,"down-left-4sec",0,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel97","Novel97"
50,11,"Feb 14 2015","14:51:50",25,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Switch",0,NA,TRUE,2,NA,"exposure","Novel77",0,1695,"down-left-4sec",0,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel120","Novel120"
50,12,"Feb 14 2015","14:51:50",27,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Same",0,NA,TRUE,2,NA,"exposure","Novel111",2,1154,"down-left-4sec",0,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel111","Novel111"
50,13,"Feb 14 2015","14:51:50",29,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Switch",0,NA,TRUE,0,NA,"exposure","Novel92",1,500,"up-left-4sec",1,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel37","Novel37"
50,14,"Feb 14 2015","14:51:50",31,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Same",1,NA,TRUE,2,NA,"exposure","Novel123",2,1035,"down-right-4sec",2,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel123","Novel123"
50,15,"Feb 14 2015","14:51:50",33,"Live","0%_reliable","Zero",4,"Chrome","                No. Everything worked properly. Thank you.","Switch",1,NA,TRUE,1,NA,"exposure","Novel106",0,1119,"up-right-4sec",3,40,0,TRUE,FALSE,4,"test","0%",0,1,NA,NA,NA,NA,"Novel79","Novel79"
51,10,"Feb 14 2015","15:46:25",24,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",0,"Novel15",TRUE,1,NA,"test","Novel15",0,690,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel15","Novel15",TRUE,8,NA,NA
51,11,"Feb 14 2015","15:46:25",26,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",0,"Novel91",FALSE,2,NA,"test","Novel61",0,1227,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel17","Novel17",TRUE,8,NA,NA
51,12,"Feb 14 2015","15:46:25",28,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",0,"Novel132",TRUE,2,NA,"test","Novel132",2,346,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel132","Novel132",TRUE,8,NA,NA
51,13,"Feb 14 2015","15:46:25",30,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",1,"Novel45",FALSE,2,NA,"test","Novel14",1,1984,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel90","Novel90",TRUE,8,NA,NA
51,14,"Feb 14 2015","15:46:25",32,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",0,"Novel10",TRUE,2,NA,"test","Novel10",1,468,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel10","Novel10",TRUE,8,NA,NA
51,15,"Feb 14 2015","15:46:25",34,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",1,"Novel81",FALSE,2,NA,"test","Novel79",0,305,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel93","Novel93",TRUE,8,NA,NA
51,8,"Feb 14 2015","15:46:25",20,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",1,"Novel120",TRUE,0,NA,"test","Novel120",1,2223,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel120","Novel120",TRUE,8,NA,NA
51,9,"Feb 14 2015","15:46:25",22,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",1,"Novel82",TRUE,0,NA,"test","Novel82",1,6055,"straight-ahead",-1,0.74,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel30","Novel30",TRUE,8,NA,NA
51,8,"Feb 14 2015","15:46:25",19,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",1,NA,TRUE,1,NA,"exposure","Novel120",1,4496,"up-right-4sec",3,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel120","Novel120"
51,9,"Feb 14 2015","15:46:25",21,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",1,NA,TRUE,2,NA,"exposure","Novel82",1,1030,"down-right-4sec",2,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel30","Novel30"
51,10,"Feb 14 2015","15:46:25",23,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",0,NA,TRUE,0,NA,"exposure","Novel15",0,1409,"up-left-4sec",1,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel15","Novel15"
51,11,"Feb 14 2015","15:46:25",25,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",0,NA,TRUE,1,NA,"exposure","Novel61",0,2391,"up-right-4sec",3,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel17","Novel17"
51,12,"Feb 14 2015","15:46:25",27,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",0,NA,TRUE,2,NA,"exposure","Novel132",2,812,"down-left-4sec",0,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel132","Novel132"
51,13,"Feb 14 2015","15:46:25",29,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",1,NA,TRUE,2,NA,"exposure","Novel14",1,789,"down-right-4sec",2,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel90","Novel90"
51,14,"Feb 14 2015","15:46:25",31,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Same",0,NA,TRUE,1,NA,"exposure","Novel10",1,926,"up-right-4sec",3,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel10","Novel10"
51,15,"Feb 14 2015","15:46:25",33,"Live","25%_reliable","Zero",4,"Chrome","            thanks    ","Switch",1,NA,TRUE,2,NA,"exposure","Novel79",0,1133,"down-right-4sec",2,73,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel93","Novel93"
52,10,"Feb 14 2015","15:49:31",24,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",1,"Novel8",TRUE,0,NA,"test","Novel8",2,400,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel8","Novel8",TRUE,7,NA,NA
52,11,"Feb 14 2015","15:49:31",26,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",0,"Novel99",TRUE,0,NA,"test","Novel99",1,381,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel21","Novel21",TRUE,7,NA,NA
52,12,"Feb 14 2015","15:49:31",28,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",1,"Novel120",TRUE,0,NA,"test","Novel120",1,777,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel120","Novel120",TRUE,7,NA,NA
52,13,"Feb 14 2015","15:49:31",30,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",0,"Novel30",TRUE,2,NA,"test","Novel30",1,636,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel26","Novel26",TRUE,7,NA,NA
52,14,"Feb 14 2015","15:49:31",32,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",0,"Novel97",TRUE,2,NA,"test","Novel97",0,435,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel97","Novel97",TRUE,7,NA,NA
52,15,"Feb 14 2015","15:49:31",34,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",0,"Novel61",TRUE,0,NA,"test","Novel61",1,238,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel75","Novel75",TRUE,7,NA,NA
52,8,"Feb 14 2015","15:49:31",20,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",0,"Novel23",TRUE,2,NA,"test","Novel23",2,3226,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel23","Novel23",TRUE,7,NA,NA
52,9,"Feb 14 2015","15:49:31",22,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",1,"Novel64",TRUE,1,NA,"test","Novel64",0,594,"straight-ahead",-1,0.29,0,TRUE,FALSE,4,"test","25%",0.25,1,"Novel10","Novel4",FALSE,7,NA,NA
52,8,"Feb 14 2015","15:49:31",19,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",0,NA,TRUE,2,NA,"exposure","Novel23",2,5372,"down-left-4sec",0,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel23","Novel23"
52,9,"Feb 14 2015","15:49:31",21,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",1,NA,FALSE,2,NA,"exposure","Novel64",0,3498,"up-right-4sec",3,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel4","Novel10"
52,10,"Feb 14 2015","15:49:31",23,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",1,NA,TRUE,2,NA,"exposure","Novel8",2,2230,"down-left-4sec",0,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel8","Novel8"
52,11,"Feb 14 2015","15:49:31",25,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",0,NA,TRUE,0,NA,"exposure","Novel99",1,2008,"up-left-4sec",1,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel21","Novel21"
52,12,"Feb 14 2015","15:49:31",27,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",1,NA,TRUE,1,NA,"exposure","Novel120",1,1752,"up-right-4sec",3,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel120","Novel120"
52,13,"Feb 14 2015","15:49:31",29,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",0,NA,TRUE,2,NA,"exposure","Novel30",1,2621,"down-right-4sec",2,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel26","Novel26"
52,14,"Feb 14 2015","15:49:31",31,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Same",0,NA,TRUE,0,NA,"exposure","Novel97",0,3384,"up-left-4sec",1,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel97","Novel97"
52,15,"Feb 14 2015","15:49:31",33,"Live","25%_reliable","Zero",4,"Chrome","                Everything was fine. Thanks.","Switch",0,NA,TRUE,0,NA,"exposure","Novel61",1,4179,"up-left-4sec",1,28,0,TRUE,FALSE,4,"test","25%",0.25,1,NA,NA,NA,NA,"Novel75","Novel75"
53,10,"Feb 14 2015","16:16:25",24,"Live","50%_reliable","Zero",4,"Chrome","","Switch",0,"Novel44",TRUE,2,NA,"test","Novel44",0,4248,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel133","Novel133",TRUE,8,NA,NA
53,11,"Feb 14 2015","16:16:25",26,"Live","50%_reliable","Zero",4,"Chrome","","Same",0,"Novel116",TRUE,2,NA,"test","Novel116",1,633,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel116","Novel116",TRUE,8,NA,NA
53,12,"Feb 14 2015","16:16:25",28,"Live","50%_reliable","Zero",4,"Chrome","","Switch",1,"Novel25",TRUE,1,NA,"test","Novel25",0,920,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel91","Novel91",TRUE,8,NA,NA
53,13,"Feb 14 2015","16:16:25",30,"Live","50%_reliable","Zero",4,"Chrome","","Same",1,"Novel131",TRUE,1,NA,"test","Novel131",2,1260,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel131","Novel131",TRUE,8,NA,NA
53,14,"Feb 14 2015","16:16:25",32,"Live","50%_reliable","Zero",4,"Chrome","","Switch",0,"Novel93",TRUE,2,NA,"test","Novel93",1,1286,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel33","Novel33",TRUE,8,NA,NA
53,15,"Feb 14 2015","16:16:25",34,"Live","50%_reliable","Zero",4,"Chrome","","Same",0,"Novel69",TRUE,0,NA,"test","Novel69",2,1001,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel69","Novel69",TRUE,8,NA,NA
53,8,"Feb 14 2015","16:16:25",20,"Live","50%_reliable","Zero",4,"Chrome","","Switch",0,"Novel111",FALSE,1,NA,"test","Novel104",1,7954,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel30","Novel30",TRUE,8,NA,NA
53,9,"Feb 14 2015","16:16:25",22,"Live","50%_reliable","Zero",4,"Chrome","","Same",1,"Novel125",TRUE,1,NA,"test","Novel125",0,1108,"straight-ahead",-1,NA,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel125","Novel125",TRUE,8,NA,NA
53,8,"Feb 14 2015","16:16:25",19,"Live","50%_reliable","Zero",4,"Chrome","","Switch",0,NA,TRUE,2,NA,"exposure","Novel104",1,10981,"down-left-4sec",0,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel30","Novel30"
53,9,"Feb 14 2015","16:16:25",21,"Live","50%_reliable","Zero",4,"Chrome","","Same",1,NA,TRUE,0,NA,"exposure","Novel125",0,8353,"up-left-4sec",1,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel125","Novel125"
53,10,"Feb 14 2015","16:16:25",23,"Live","50%_reliable","Zero",4,"Chrome","","Switch",0,NA,TRUE,2,NA,"exposure","Novel44",0,3028,"down-right-4sec",2,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel133","Novel133"
53,11,"Feb 14 2015","16:16:25",25,"Live","50%_reliable","Zero",4,"Chrome","","Same",0,NA,TRUE,1,NA,"exposure","Novel116",1,4507,"up-right-4sec",3,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel116","Novel116"
53,12,"Feb 14 2015","16:16:25",27,"Live","50%_reliable","Zero",4,"Chrome","","Switch",1,NA,TRUE,1,NA,"exposure","Novel25",0,3226,"up-right-4sec",3,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel91","Novel91"
53,13,"Feb 14 2015","16:16:25",29,"Live","50%_reliable","Zero",4,"Chrome","","Same",1,NA,TRUE,2,NA,"exposure","Novel131",2,5059,"down-right-4sec",2,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel131","Novel131"
53,14,"Feb 14 2015","16:16:25",31,"Live","50%_reliable","Zero",4,"Chrome","","Switch",0,NA,TRUE,0,NA,"exposure","Novel93",1,4297,"up-left-4sec",1,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel33","Novel33"
53,15,"Feb 14 2015","16:16:25",33,"Live","50%_reliable","Zero",4,"Chrome","","Same",0,NA,TRUE,2,NA,"exposure","Novel69",2,4440,"down-right-4sec",2,1,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel69","Novel69"
54,10,"Feb 14 2015","16:19:14",24,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel33",TRUE,2,NA,"test","Novel33",0,1042,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel33","Novel33",TRUE,8,NA,NA
54,11,"Feb 14 2015","16:19:14",26,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel102",TRUE,1,NA,"test","Novel102",0,4121,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel135","Novel135",TRUE,8,NA,NA
54,12,"Feb 14 2015","16:19:14",28,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel69",TRUE,1,NA,"test","Novel69",0,2628,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel69","Novel69",TRUE,8,NA,NA
54,13,"Feb 14 2015","16:19:14",30,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel19",FALSE,1,NA,"test","Novel119",1,3906,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel3","Novel3",TRUE,8,NA,NA
54,14,"Feb 14 2015","16:19:14",32,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,"Novel4",TRUE,2,NA,"test","Novel4",0,865,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel4","Novel4",TRUE,8,NA,NA
54,15,"Feb 14 2015","16:19:14",34,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel1",FALSE,0,NA,"test","Novel77",0,1599,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel15","Novel15",TRUE,8,NA,NA
54,8,"Feb 14 2015","16:19:14",20,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",1,"Novel43",TRUE,1,NA,"test","Novel43",2,1173,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel43","Novel43",TRUE,8,NA,NA
54,9,"Feb 14 2015","16:19:14",22,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,"Novel41",FALSE,2,NA,"test","Novel22",1,1513,"straight-ahead",-1,0.84,0,TRUE,FALSE,4,"test","50%",0.5,1,"Novel6","Novel6",TRUE,8,NA,NA
54,8,"Feb 14 2015","16:19:14",19,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,2,NA,"exposure","Novel43",2,5728,"down-right-4sec",2,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel43","Novel43"
54,9,"Feb 14 2015","16:19:14",21,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,0,NA,"exposure","Novel22",1,2779,"up-left-4sec",1,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel6","Novel6"
54,10,"Feb 14 2015","16:19:14",23,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,0,NA,"exposure","Novel33",0,2135,"up-left-4sec",1,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel33","Novel33"
54,11,"Feb 14 2015","16:19:14",25,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel102",0,2268,"down-left-4sec",0,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel135","Novel135"
54,12,"Feb 14 2015","16:19:14",27,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",1,NA,TRUE,0,NA,"exposure","Novel69",0,4102,"up-left-4sec",1,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel69","Novel69"
54,13,"Feb 14 2015","16:19:14",29,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,2,NA,"exposure","Novel119",1,2347,"down-left-4sec",0,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel3","Novel3"
54,14,"Feb 14 2015","16:19:14",31,"Live","50%_reliable","Zero",4,"Chrome","                ","Same",0,NA,TRUE,0,NA,"exposure","Novel4",0,1141,"up-left-4sec",1,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel4","Novel4"
54,15,"Feb 14 2015","16:19:14",33,"Live","50%_reliable","Zero",4,"Chrome","                ","Switch",1,NA,TRUE,1,NA,"exposure","Novel77",0,995,"up-right-4sec",3,83,0,TRUE,FALSE,4,"test","50%",0.5,1,NA,NA,NA,NA,"Novel15","Novel15"
55,10,"Feb 14 2015","17:11:02",24,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",0,"Novel5",TRUE,1,NA,"test","Novel5",2,835,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel5","Novel5",TRUE,8,NA,NA
55,11,"Feb 14 2015","17:11:02",26,"Live","75%_reliable","Zero",4,"Chrome","n/a","Switch",0,"Novel93",FALSE,0,NA,"test","Novel64",0,759,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel56","Novel56",TRUE,8,NA,NA
55,12,"Feb 14 2015","17:11:02",28,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",0,"Novel128",TRUE,0,NA,"test","Novel128",1,530,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel128","Novel128",TRUE,8,NA,NA
55,13,"Feb 14 2015","17:11:02",30,"Live","75%_reliable","Zero",4,"Chrome","n/a","Switch",1,"Novel127",FALSE,1,NA,"test","Novel114",1,405,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel4","Novel4",TRUE,8,NA,NA
55,14,"Feb 14 2015","17:11:02",32,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",0,"Novel131",TRUE,2,NA,"test","Novel131",0,608,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel131","Novel131",TRUE,8,NA,NA
55,15,"Feb 14 2015","17:11:02",34,"Live","75%_reliable","Zero",4,"Chrome","n/a","Switch",1,"Novel97",FALSE,2,NA,"test","Novel134",1,575,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel140","Novel140",TRUE,8,NA,NA
55,8,"Feb 14 2015","17:11:02",20,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",1,"Novel91",TRUE,1,NA,"test","Novel91",2,1879,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel91","Novel91",TRUE,8,NA,NA
55,9,"Feb 14 2015","17:11:02",22,"Live","75%_reliable","Zero",4,"Chrome","n/a","Switch",1,"Novel100",FALSE,2,NA,"test","Novel130",1,2475,"straight-ahead",-1,0.67,0,TRUE,FALSE,4,"test","75%",0.75,1,"Novel85","Novel85",TRUE,8,NA,NA
55,8,"Feb 14 2015","17:11:02",19,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",1,NA,TRUE,2,NA,"exposure","Novel91",2,3749,"down-left-4sec",0,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel91","Novel91"
55,9,"Feb 14 2015","17:11:02",21,"Live","75%_reliable","Zero",4,"Chrome","n/a","Switch",1,NA,TRUE,0,NA,"exposure","Novel130",1,1300,"up-left-4sec",1,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel85","Novel85"
55,10,"Feb 14 2015","17:11:02",23,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",0,NA,TRUE,2,NA,"exposure","Novel5",2,3924,"down-right-4sec",2,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel5","Novel5"
55,11,"Feb 14 2015","17:11:02",25,"Live","75%_reliable","Zero",4,"Chrome","n/a","Switch",0,NA,TRUE,1,NA,"exposure","Novel64",0,1402,"up-right-4sec",3,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel56","Novel56"
55,12,"Feb 14 2015","17:11:02",27,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",0,NA,TRUE,1,NA,"exposure","Novel128",1,2348,"up-right-4sec",3,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel128","Novel128"
55,13,"Feb 14 2015","17:11:02",29,"Live","75%_reliable","Zero",4,"Chrome","n/a","Switch",1,NA,TRUE,0,NA,"exposure","Novel114",1,2284,"up-left-4sec",1,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel4","Novel4"
55,14,"Feb 14 2015","17:11:02",31,"Live","75%_reliable","Zero",4,"Chrome","n/a","Same",0,NA,TRUE,0,NA,"exposure","Novel131",0,1956,"up-left-4sec",1,66,0,TRUE,FALSE,4,"test","75%",0.75,1,NA,NA,NA,NA,"Novel131","Novel131"
