"subid","itemNum","X.1","X","submit.date","submit.time","trial.num","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt.x","numPic","interval","day.and.time","correct","include","first.trial","numPicN","intervalNum","condition","testTrial","dataset","face","faceIdx","exposureTrial","exampleTrial","choseSocial","rt.y"
"A1Q2Y8OZT0TJ2S",3,28320,1732,"Apr 11 2014","09:53:08",12,"Switch",1,"Novel93",2,"Novel83",4,5592,6,1,"(Apr 11 2014 09:53:08)",FALSE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4026
"A1Q2Y8OZT0TJ2S",4,28323,1735,"Apr 11 2014","09:53:08",15,"Same",0,"Novel44",5,"Novel44",4,3194,6,1,"(Apr 11 2014 09:53:08)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4121
"A1Q2Y8OZT0TJ2S",5,28324,1736,"Apr 11 2014","09:53:08",16,"Switch",1,"Novel18",3,"Novel18",3,1331,6,1,"(Apr 11 2014 09:53:08)",TRUE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2863
"A1Q2Y8OZT0TJ2S",6,28327,1739,"Apr 11 2014","09:53:08",19,"Same",0,"Novel85",5,"Novel34",0,2196,6,1,"(Apr 11 2014 09:53:08)",FALSE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3319
"A1Q2Y8OZT0TJ2S",7,28328,1740,"Apr 11 2014","09:53:08",20,"Switch",0,"Novel130",0,"Novel61",5,2567,6,1,"(Apr 11 2014 09:53:08)",FALSE,TRUE,FALSE,6,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2305
"A1Q4PWSHDWPH1Q",0,28337,1749,"Apr 11 2014","13:44:48",9,"Same",1,"Novel101",2,"Novel58",3,3235,6,3,"(Apr 11 2014 13:44:48)",FALSE,TRUE,TRUE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,4298
"A1Q4PWSHDWPH1Q",4,28345,1757,"Apr 11 2014","13:44:48",17,"Same",0,"Novel10",3,"Novel98",4,2111,6,3,"(Apr 11 2014 13:44:48)",FALSE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,2850
"A1Q4PWSHDWPH1Q",5,28346,1758,"Apr 11 2014","13:44:48",18,"Switch",0,"Novel43",2,"Novel26",3,2057,6,3,"(Apr 11 2014 13:44:48)",FALSE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,2651
"A1Q4PWSHDWPH1Q",7,28348,1760,"Apr 11 2014","13:44:48",20,"Switch",0,"Novel81",4,"Novel96",5,1882,6,3,"(Apr 11 2014 13:44:48)",FALSE,TRUE,FALSE,6,3,"Social",1,"km","eyescenter",-1,0,0,TRUE,1406
"A1Q6IR9E7MW3BM",0,15795,947,"Mar 28 2014","16:28:41",7,"Switch",1,"Novel38",2,"Novel139",1,5974,4,1,"(Mar 28 2014 16:28:41)",FALSE,TRUE,TRUE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,6582
"A1Q6IR9E7MW3BM",1,15796,948,"Mar 28 2014","16:28:41",8,"Same",0,"Novel131",0,"Novel92",0,3382,4,1,"(Mar 28 2014 16:28:41)",FALSE,TRUE,FALSE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,3124
"A1Q6IR9E7MW3BM",2,15799,951,"Mar 28 2014","16:28:41",11,"Switch",0,"Novel133",1,"Novel20",1,6133,4,1,"(Mar 28 2014 16:28:41)",FALSE,TRUE,FALSE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,4592
"A1Q6IR9E7MW3BM",3,15800,952,"Mar 28 2014","16:28:41",12,"Same",0,"Novel106",2,"Novel106",1,3084,4,1,"(Mar 28 2014 16:28:41)",TRUE,TRUE,FALSE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,2314
"A1Q6IR9E7MW3BM",4,15803,955,"Mar 28 2014","16:28:41",15,"Switch",1,"Novel80",2,"Novel23",1,3122,4,1,"(Mar 28 2014 16:28:41)",FALSE,TRUE,FALSE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1725
"A1Q6IR9E7MW3BM",5,15804,956,"Mar 28 2014","16:28:41",16,"Same",1,"Novel132",1,"Novel15",3,2631,4,1,"(Mar 28 2014 16:28:41)",FALSE,TRUE,FALSE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1906
"A1Q6IR9E7MW3BM",6,15807,959,"Mar 28 2014","16:28:41",19,"Switch",0,"Novel6",3,"Novel74",2,4959,4,1,"(Mar 28 2014 16:28:41)",FALSE,TRUE,FALSE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,2689
"A1Q6IR9E7MW3BM",7,15808,960,"Mar 28 2014","16:28:41",20,"Same",1,"Novel117",0,"Novel63",2,4562,4,1,"(Mar 28 2014 16:28:41)",FALSE,TRUE,FALSE,4,1,"Social",1,"km","eyescenter",-1,0,0,TRUE,1742
"A1Q7ZA8HM2L25X",0,15817,969,"Mar 27 2014","19:18:58",9,"Same",1,"Novel91",3,"Novel91",3,4430,4,3,"(Mar 27 2014 19:18:58)",TRUE,TRUE,TRUE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,9326
"A1Q7ZA8HM2L25X",1,15818,970,"Mar 27 2014","19:18:58",10,"Switch",1,"Novel99",1,"Novel74",0,6710,4,3,"(Mar 27 2014 19:18:58)",FALSE,TRUE,FALSE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3390
"A1Q7ZA8HM2L25X",2,15819,971,"Mar 27 2014","19:18:58",11,"Same",1,"Novel106",2,"Novel106",2,2057,4,3,"(Mar 27 2014 19:18:58)",TRUE,TRUE,FALSE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,7040
"A1Q7ZA8HM2L25X",3,15820,972,"Mar 27 2014","19:18:58",12,"Switch",0,"Novel28",1,"Novel28",3,2733,4,3,"(Mar 27 2014 19:18:58)",TRUE,TRUE,FALSE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4379
"A1Q7ZA8HM2L25X",4,15825,977,"Mar 27 2014","19:18:58",17,"Same",0,"Novel43",1,"Novel43",2,3212,4,3,"(Mar 27 2014 19:18:58)",TRUE,TRUE,FALSE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4988
"A1Q7ZA8HM2L25X",5,15826,978,"Mar 27 2014","19:18:58",18,"Switch",0,"Novel114",2,"Novel114",1,3431,4,3,"(Mar 27 2014 19:18:58)",TRUE,TRUE,FALSE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3836
"A1Q7ZA8HM2L25X",6,15827,979,"Mar 27 2014","19:18:58",19,"Same",0,"Novel84",1,"Novel84",2,2128,4,3,"(Mar 27 2014 19:18:58)",TRUE,TRUE,FALSE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,5157
"A1Q7ZA8HM2L25X",7,15828,980,"Mar 27 2014","19:18:58",20,"Switch",1,"Novel83",2,"Novel83",2,5491,4,3,"(Mar 27 2014 19:18:58)",TRUE,TRUE,FALSE,4,3,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2921
"A1QF5C4CPYIF03",0,20241,693,"Apr 06 2014","14:36:47",13,"Switch",0,"Novel87",2,"Novel87",1,4594,4,2,"(Apr 06 2014 14:36:47)",TRUE,TRUE,TRUE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,4651
"A1QF5C4CPYIF03",1,20242,694,"Apr 06 2014","14:36:47",14,"Same",0,"Novel88",2,"Novel88",3,1743,4,2,"(Apr 06 2014 14:36:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2493
"A1QF5C4CPYIF03",2,20243,695,"Apr 06 2014","14:36:47",15,"Switch",1,"Novel47",1,"Novel22",2,4133,4,2,"(Apr 06 2014 14:36:47)",FALSE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2200
"A1QF5C4CPYIF03",3,20244,696,"Apr 06 2014","14:36:47",16,"Same",1,"Novel24",0,"Novel24",0,4279,4,2,"(Apr 06 2014 14:36:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2905
"A1QF5C4CPYIF03",4,20245,697,"Apr 06 2014","14:36:47",17,"Switch",1,"Novel7",1,"Novel28",2,5709,4,2,"(Apr 06 2014 14:36:47)",FALSE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2078
"A1QF5C4CPYIF03",5,20246,698,"Apr 06 2014","14:36:47",18,"Same",1,"Novel11",1,"Novel11",1,1738,4,2,"(Apr 06 2014 14:36:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,3440
"A1QF5C4CPYIF03",6,20247,699,"Apr 06 2014","14:36:47",19,"Switch",0,"Novel127",0,"Novel127",2,6670,4,2,"(Apr 06 2014 14:36:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2454
"A1QF5C4CPYIF03",7,20248,700,"Apr 06 2014","14:36:47",20,"Same",0,"Novel105",1,"Novel105",3,2488,4,2,"(Apr 06 2014 14:36:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2648
"A1QG4N21BF61PC",0,1297,1809,"Aug 11 2013","12:12:51",9,"Same",0,"Novel84",0,"Novel84",1,3093,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,TRUE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QG4N21BF61PC",1,1298,1810,"Aug 11 2013","12:12:51",10,"Switch",0,"Novel5",0,"Novel5",1,2588,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QG4N21BF61PC",2,1299,1811,"Aug 11 2013","12:12:51",11,"Same",0,"Novel112",1,"Novel112",0,1411,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QG4N21BF61PC",3,1300,1812,"Aug 11 2013","12:12:51",12,"Switch",1,"Novel38",1,"Novel38",1,2083,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QG4N21BF61PC",4,1301,1813,"Aug 11 2013","12:12:51",17,"Same",1,"Novel64",0,"Novel64",0,1419,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QG4N21BF61PC",5,1302,1814,"Aug 11 2013","12:12:51",18,"Switch",1,"Novel18",0,"Novel18",0,1071,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QG4N21BF61PC",6,1303,1815,"Aug 11 2013","12:12:51",19,"Same",1,"Novel96",0,"Novel96",0,2347,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QG4N21BF61PC",7,1304,1816,"Aug 11 2013","12:12:51",20,"Switch",0,"Novel109",1,"Novel109",0,1156,2,3,"(Aug 11 2013 12:12:51)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",0,1305,1825,"Aug 11 2013","16:23:49",9,"Same",0,"Novel19",0,"Novel19",1,1583,2,3,"(Aug 11 2013 16:23:49)",TRUE,TRUE,TRUE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",1,1306,1826,"Aug 11 2013","16:23:49",10,"Switch",1,"Novel40",0,"Novel40",0,2049,2,3,"(Aug 11 2013 16:23:49)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",2,1307,1827,"Aug 11 2013","16:23:49",11,"Same",0,"Novel97",0,"Novel43",0,5396,2,3,"(Aug 11 2013 16:23:49)",FALSE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",3,1308,1828,"Aug 11 2013","16:23:49",12,"Switch",1,"Novel33",0,"Novel33",0,2665,2,3,"(Aug 11 2013 16:23:49)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",4,1309,1829,"Aug 11 2013","16:23:49",17,"Same",1,"Novel17",0,"Novel15",1,2147,2,3,"(Aug 11 2013 16:23:49)",FALSE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",5,1310,1830,"Aug 11 2013","16:23:49",18,"Switch",0,"Novel12",1,"Novel12",0,1985,2,3,"(Aug 11 2013 16:23:49)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",6,1311,1831,"Aug 11 2013","16:23:49",19,"Same",1,"Novel27",0,"Novel27",0,2593,2,3,"(Aug 11 2013 16:23:49)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QJE8I7XPYVRP",7,1312,1832,"Aug 11 2013","16:23:49",20,"Switch",0,"Novel21",0,"Novel21",1,2124,2,3,"(Aug 11 2013 16:23:49)",TRUE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1QK9KK2IF8ZHX",0,28361,1773,"Apr 11 2014","00:42:30",13,"Switch",1,"Novel131",3,"Novel131",3,7069,6,2,"(Apr 11 2014 00:42:30)",TRUE,TRUE,TRUE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,8085
"A1QK9KK2IF8ZHX",1,28362,1774,"Apr 11 2014","00:42:30",14,"Same",0,"Novel96",1,"Novel96",0,5835,6,2,"(Apr 11 2014 00:42:30)",TRUE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,2218
"A1QK9KK2IF8ZHX",2,28363,1775,"Apr 11 2014","00:42:30",15,"Switch",0,"Novel134",0,"Novel89",5,7721,6,2,"(Apr 11 2014 00:42:30)",FALSE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1139
"A1QK9KK2IF8ZHX",3,28364,1776,"Apr 11 2014","00:42:30",16,"Same",1,"Novel80",2,"Novel80",2,4265,6,2,"(Apr 11 2014 00:42:30)",TRUE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,940
"A1QK9KK2IF8ZHX",4,28365,1777,"Apr 11 2014","00:42:30",17,"Switch",0,"Novel93",0,"Novel91",0,4963,6,2,"(Apr 11 2014 00:42:30)",FALSE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,888
"A1QK9KK2IF8ZHX",5,28366,1778,"Apr 11 2014","00:42:30",18,"Same",1,"Novel54",1,"Novel54",1,7447,6,2,"(Apr 11 2014 00:42:30)",TRUE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,553
"A1QK9KK2IF8ZHX",6,28367,1779,"Apr 11 2014","00:42:30",19,"Switch",1,"Novel55",0,"Novel108",1,6038,6,2,"(Apr 11 2014 00:42:30)",FALSE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,887
"A1QK9KK2IF8ZHX",7,28368,1780,"Apr 11 2014","00:42:30",20,"Same",0,"Novel60",2,"Novel36",4,7910,6,2,"(Apr 11 2014 00:42:30)",FALSE,TRUE,FALSE,6,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1210
"A1QM16LWGYVLLF",0,15835,987,"Mar 29 2014","00:04:34",7,"Switch",1,"Novel47",3,"Novel47",3,3196,4,1,"(Mar 29 2014 00:04:34)",TRUE,TRUE,TRUE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,5242
"A1QM16LWGYVLLF",1,15836,988,"Mar 29 2014","00:04:34",8,"Same",1,"Novel83",1,"Novel83",1,1442,4,1,"(Mar 29 2014 00:04:34)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4243
"A1QM16LWGYVLLF",2,15839,991,"Mar 29 2014","00:04:34",11,"Switch",1,"Novel59",0,"Novel85",1,4693,4,1,"(Mar 29 2014 00:04:34)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2559
"A1QM16LWGYVLLF",3,15840,992,"Mar 29 2014","00:04:34",12,"Same",1,"Novel101",2,"Novel101",2,1185,4,1,"(Mar 29 2014 00:04:34)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2497
"A1QM16LWGYVLLF",4,15843,995,"Mar 29 2014","00:04:34",15,"Switch",0,"Novel20",0,"Novel20",1,6354,4,1,"(Mar 29 2014 00:04:34)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4005
"A1QM16LWGYVLLF",5,15844,996,"Mar 29 2014","00:04:34",16,"Same",0,"Novel84",0,"Novel84",3,1540,4,1,"(Mar 29 2014 00:04:34)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,6267
"A1QM16LWGYVLLF",6,15847,999,"Mar 29 2014","00:04:34",19,"Switch",0,"Novel107",3,"Novel73",1,3643,4,1,"(Mar 29 2014 00:04:34)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3846
"A1QM16LWGYVLLF",7,15848,1000,"Mar 29 2014","00:04:34",20,"Same",0,"Novel104",0,"Novel104",3,1027,4,1,"(Mar 29 2014 00:04:34)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4552
"A1QN7Z73EVUOQY",0,15855,1007,"Mar 29 2014","15:42:13",7,"Same",0,"Novel126",3,"Novel126",0,2748,4,1,"(Mar 29 2014 15:42:13)",TRUE,TRUE,TRUE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,10838
"A1QN7Z73EVUOQY",1,15856,1008,"Mar 29 2014","15:42:13",8,"Switch",0,"Novel139",1,"Novel139",3,3050,4,1,"(Mar 29 2014 15:42:13)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,5454
"A1QN7Z73EVUOQY",2,15859,1011,"Mar 29 2014","15:42:13",11,"Same",0,"Novel128",3,"Novel73",3,1430,4,1,"(Mar 29 2014 15:42:13)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4611
"A1QN7Z73EVUOQY",3,15860,1012,"Mar 29 2014","15:42:13",12,"Switch",0,"Novel92",0,"Novel92",3,2127,4,1,"(Mar 29 2014 15:42:13)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2748
"A1QN7Z73EVUOQY",4,15863,1015,"Mar 29 2014","15:42:13",15,"Same",1,"Novel21",3,"Novel133",2,2256,4,1,"(Mar 29 2014 15:42:13)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1432
"A1QN7Z73EVUOQY",5,15864,1016,"Mar 29 2014","15:42:13",16,"Switch",1,"Novel26",3,"Novel26",3,2187,4,1,"(Mar 29 2014 15:42:13)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1728
"A1QN7Z73EVUOQY",6,15867,1019,"Mar 29 2014","15:42:13",19,"Same",1,"Novel51",1,"Novel51",1,2277,4,1,"(Mar 29 2014 15:42:13)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2193
"A1QN7Z73EVUOQY",7,15868,1020,"Mar 29 2014","15:42:13",20,"Switch",1,"Novel68",3,"Novel72",1,1979,4,1,"(Mar 29 2014 15:42:13)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3161
"A1QRWMTTQCLVY7",0,23661,893,"Apr 22 2014","09:28:47",13,"Switch",0,"Novel78",0,"Novel78",2,4620,4,2,"(Apr 22 2014 09:28:47)",TRUE,TRUE,TRUE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,5725
"A1QRWMTTQCLVY7",1,23662,894,"Apr 22 2014","09:28:47",14,"Same",1,"Novel130",3,"Novel130",3,2830,4,2,"(Apr 22 2014 09:28:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,3852
"A1QRWMTTQCLVY7",2,23663,895,"Apr 22 2014","09:28:47",15,"Switch",1,"Novel135",1,"Novel47",2,4896,4,2,"(Apr 22 2014 09:28:47)",FALSE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1940
"A1QRWMTTQCLVY7",3,23664,896,"Apr 22 2014","09:28:47",16,"Same",0,"Novel30",2,"Novel30",1,2192,4,2,"(Apr 22 2014 09:28:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1398
"A1QRWMTTQCLVY7",4,23665,897,"Apr 22 2014","09:28:47",17,"Switch",1,"Novel96",1,"Novel44",0,4033,4,2,"(Apr 22 2014 09:28:47)",FALSE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,5173
"A1QRWMTTQCLVY7",5,23666,898,"Apr 22 2014","09:28:47",18,"Same",0,"Novel87",0,"Novel87",1,1696,4,2,"(Apr 22 2014 09:28:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1267
"A1QRWMTTQCLVY7",6,23667,899,"Apr 22 2014","09:28:47",19,"Switch",0,"Novel102",1,"Novel53",3,3577,4,2,"(Apr 22 2014 09:28:47)",FALSE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1178
"A1QRWMTTQCLVY7",7,23668,900,"Apr 22 2014","09:28:47",20,"Same",1,"Novel114",1,"Novel114",1,1109,4,2,"(Apr 22 2014 09:28:47)",TRUE,TRUE,FALSE,4,7,"Social",1,"km","eyescenter",-1,0,0,TRUE,1434
"A1QSVJ9Q10OCO7",0,15875,1027,"Mar 28 2014","11:54:31",7,"Switch",0,"Novel71",2,"Novel71",1,5048,4,1,"(Mar 28 2014 11:54:31)",TRUE,TRUE,TRUE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,8908
"A1QSVJ9Q10OCO7",1,15876,1028,"Mar 28 2014","11:54:31",8,"Same",1,"Novel81",0,"Novel81",0,1125,4,1,"(Mar 28 2014 11:54:31)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4536
"A1QSVJ9Q10OCO7",2,15879,1031,"Mar 28 2014","11:54:31",11,"Switch",1,"Novel13",0,"Novel1",3,3492,4,1,"(Mar 28 2014 11:54:31)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1707
"A1QSVJ9Q10OCO7",3,15880,1032,"Mar 28 2014","11:54:31",12,"Same",1,"Novel4",3,"Novel4",3,1354,4,1,"(Mar 28 2014 11:54:31)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1696
"A1QSVJ9Q10OCO7",4,15883,1035,"Mar 28 2014","11:54:31",15,"Switch",1,"Novel119",3,"Novel119",3,2937,4,1,"(Mar 28 2014 11:54:31)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2595
"A1QSVJ9Q10OCO7",5,15884,1036,"Mar 28 2014","11:54:31",16,"Same",0,"Novel137",3,"Novel137",1,3257,4,1,"(Mar 28 2014 11:54:31)",TRUE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1542
"A1QSVJ9Q10OCO7",6,15887,1039,"Mar 28 2014","11:54:31",19,"Switch",0,"Novel68",3,"Novel2",3,3862,4,1,"(Mar 28 2014 11:54:31)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,2049
"A1QSVJ9Q10OCO7",7,15888,1040,"Mar 28 2014","11:54:31",20,"Same",0,"Novel49",0,"Novel9",2,1557,4,1,"(Mar 28 2014 11:54:31)",FALSE,TRUE,FALSE,4,1,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,1725
"A1QYK5X4DIRVDM",0,28381,1793,"Apr 11 2014","08:53:44",13,"Switch",1,"Novel55",3,"Novel121",4,9265,6,2,"(Apr 11 2014 08:53:44)",NA,TRUE,TRUE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,11735
"A1QYK5X4DIRVDM",1,28382,1794,"Apr 11 2014","08:53:44",14,"Same",1,"Novel68",1,"Novel68",1,4933,6,2,"(Apr 11 2014 08:53:44)",NA,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,19909
"A1QYK5X4DIRVDM",2,28383,1795,"Apr 11 2014","08:53:44",15,"Switch",0,"Novel90",2,"Novel139",0,11163,6,2,"(Apr 11 2014 08:53:44)",NA,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,8892
"A1QYK5X4DIRVDM",3,28384,1796,"Apr 11 2014","08:53:44",16,"Same",1,"Novel10",0,"Novel10",0,4102,6,2,"(Apr 11 2014 08:53:44)",TRUE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,6679
"A1QYK5X4DIRVDM",4,28385,1797,"Apr 11 2014","08:53:44",17,"Switch",0,"Novel37",2,"Novel37",3,5410,6,2,"(Apr 11 2014 08:53:44)",TRUE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,7617
"A1QYK5X4DIRVDM",5,28386,1798,"Apr 11 2014","08:53:44",18,"Same",0,"Novel61",1,"Novel61",3,4336,6,2,"(Apr 11 2014 08:53:44)",TRUE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,7748
"A1QYK5X4DIRVDM",6,28387,1799,"Apr 11 2014","08:53:44",19,"Switch",1,"Novel103",2,"Novel103",2,6743,6,2,"(Apr 11 2014 08:53:44)",TRUE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,4908
"A1QYK5X4DIRVDM",7,28388,1800,"Apr 11 2014","08:53:44",20,"Same",0,"Novel94",5,"Novel94",3,3668,6,2,"(Apr 11 2014 08:53:44)",TRUE,TRUE,FALSE,6,7,"No-Social",1,"km","eyescenter",-1,0,0,FALSE,3080
"A1R4DA1TBLPM96",0,1313,1857,"Aug 11 2013","14:26:11",9,"Switch",1,"Novel65",0,"Novel64",1,6339,2,3,"(Aug 11 2013 14:26:11)",FALSE,TRUE,TRUE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
"A1R4DA1TBLPM96",1,1314,1858,"Aug 11 2013","14:26:11",10,"Same",1,"Novel16",0,"Novel38",1,1274,2,3,"(Aug 11 2013 14:26:11)",FALSE,TRUE,FALSE,2,3,"No-Social",1,"dy",NA,NA,NA,NA,NA,NA
